ID_T,NAME_T,ID_C_T,DATE_T,RANK_T,LINK_T,COUNTRY_T,PRIZE_T,RATING_T,URL_T,LATITUDE_T,LONGITUDE_T,SITE_T,RACE_T,ENTRY_T,SINGLES_T,DOUBLES_T,TIER_T,RESERVE_INT_T,RESERVE_CHAR_T,LIVE_T,RESULT_T
6109,"China Open - Beijing",1,"10/03/09 00:00:00",3,2692,"CHN","$4.5M",,"http://www.chinaopen.com.cn/",39.549999,116.25,"1140                                                                                                                                                                                                                                                           ",314,314,6166,6167,,,,,
6110,"Generali Ladies Linz - Linz",3,"10/12/09 00:00:00",2,2700,"AUT","$220K",,"http://www.generali-ladies.at/",48.18,14.18,"461                                                                                                                                                                                                                                                            ",309,309,6145,6146,,,,,
6111,"Japan Women's Open Tennis - Osaka",1,"10/12/09 00:00:00",2,,"JPN","$220K",,"http://www.wtaosaka.jp/",34.400002,135.3,"340                                                                                                                                                                                                                                                            ",309,309,6145,6146,,,,,
6112,"Kremlin Cup - Moscow",3,"10/19/09 00:00:00",2,2697,"RUS","$1M",,"http://www.kremlincup.ru/",55.450001,37.349998,"664                                                                                                                                                                                                                                                            ",308,308,6168,6169,,,,,
6113,"BGL BNP Paribas Open Luxembourg - Luxembourg",3,"10/19/09 00:00:00",2,2701,"LUX","$220K",,"http://www.bgl-bnp-paribas-open.lu/",49.360001,6.0900002,"233                                                                                                                                                                                                                                                            ",309,309,6145,6146,,,,,
6114,"Sony Ericsson Championships - Doha",1,"10/26/09 00:00:00",3,2703,"QAT",,,"http://www.sonyericsson-championships.com/",25.17,51.32,"742                                                                                                                                                                                                                                                            ",316,316,6170,6141,,,,,
6115,"Commonwealth Bank Tournament of Champions - Bali",3,"11/02/09 00:00:00",2,2689,"INA","$600K",,"http://www.co03banktennis.com/",-8.3699999,115.91,"863                                                                                                                                                                                                                                                            ",316,316,6171,,,,,,
6116,"Odense",4,"11/17/08 00:00:00",1,,"DEN","$100K",,,55.240002,10.23,,,,,,,,,,
6117,"Opole",4,"11/17/08 00:00:00",1,2633,"POL","$25K",,,50.41,17.549999,,,,,,,,,,
6118,"Astana",3,"11/17/08 00:00:00",1,,"KAZ","$25K",,,51.099998,71.260002,,,,,,,,,,
6119,"Phoenix",1,"11/17/08 00:00:00",1,,"MRI","$25K",,,33.27,-112.04,,,,,,,,,,
6120,"Puebla",1,"11/17/08 00:00:00",1,2033,"MEX","$25K",,,19.030001,-98.099998,,,,,,,,,,
6121,"Manila",2,"11/17/08 00:00:00",1,2626,"PHI","$10K",,,14.35,121,,,,,,,,,,
6122,"Montevideo",2,"11/17/08 00:00:00",0,,"URU","$10K",,,-34.529999,-56.110001,,,,,,,,,,
6123,"Kolkata",1,"11/17/08 00:00:00",1,,"IND","$50K",,,22.32,88.199997,,,,,,,,,,
6124,"Dubai",1,"11/17/08 00:00:00",0,,"UAE","$10K",,,25.18,55.18,,,,,,,,,,
6125,"Toyota",4,"11/24/08 00:00:00",1,,"JPN","$75K",,,35.419998,139.46001,,,,,,,,,,
6126,"Saint Denis Reunion",1,"11/24/08 00:00:00",1,2504,"FRA","$25K",,,-21.200001,55.599998,,,,,,,,,,
6127,"Vallduxo",2,"11/24/08 00:00:00",0,2640,"ESP","$10K",,,41.279999,2.04,,,,,,,,,,
6128,"Islamabad",2,"11/24/08 00:00:00",0,,"PAK","$10K",,,33.419998,73.099998,,,,,,,,,,
6129,"Perth",1,"11/24/08 00:00:00",1,2158,"AUS","$25K",,,-31.57,115.51,,,,,,,,,,
6130,"Buenos Aires",2,"11/24/08 00:00:00",0,2630,"ARG","$10K",,,-34.360001,-58.27,,,,,,,,,,
6131,"Cordoba",2,"11/24/08 00:00:00",0,2619,"MEX","$10K",,,-31.24,-64.110001,,,,,,,,,,
6132,"Vinaros",2,"12/01/08 00:00:00",0,,"ESP","$10K",,,40.279999,0.28999999,,,,,,,,,,
6133,"Islamabad",2,"12/01/08 00:00:00",0,,"PAK","$10K",,,33.419998,73.099998,,,,,,,,,,
6134,"Sorrento",1,"12/01/08 00:00:00",1,,"AUS","$25K",,,-38.200001,144.45,,,,,,,,,,
6135,"Buenos Aires",2,"12/01/08 00:00:00",0,2621,"ARG","$10K",,,-34.369999,-58.27,,,,,,,,,,
6136,"Fortaleza",1,"12/01/08 00:00:00",0,,"BRA","$10K",,,-3.4300001,-38.32,,,,,,,,,,
6137,"La Habana",1,"12/01/08 00:00:00",0,,"CUB","$10K",,,23.08,-82.220001,,,,,,,,,,
6138,"Benicarlo",2,"12/08/08 00:00:00",0,2485,"ESP","$10K",,,40.25,0.25999999,,,,,,,,"1100018534",,
6139,"Prerov",3,"12/08/08 00:00:00",1,2704,"CZE","$25K",,,49.27,17.27,,,,,,,,"1100018653",,
6140,"La Habana",1,"12/08/08 00:00:00",0,6137,"CUB","$10K",,,23.08,-82.220001,,,,,,,,"1100018845",,
6141,"Dubai",1,"12/15/08 00:00:00",1,2706,"UAE","$75K",,,25.18,55.18,,,,,,,,"1100018838",,
6142,"Delhi",1,"12/22/08 00:00:00",1,2767,"IND","$50K",,,28.360001,77.120003,,,,,,,,"1100018869",,
6143,"Hopman Cup - Perth",3,"01/05/09 00:00:00",6,2711,"AUS","$685K",,"http://hopmancup.com/",-31.57,115.51,,,,,,,,,,
6144,"Hong Kong Victoria Park",1,"01/05/09 00:00:00",6,2712,"HKG",,,,22.17,114.09,,,,,,,,,,
6145,"Australian Open (juniors)",1,"01/26/09 00:00:00",6,2714,"AUS",,,,-37.490002,144.58,,,,,,,,,,
6146,"French Open (juniors)",2,"06/01/09 00:00:00",6,2715,"FRA",,,,48.52,2.2,,,,,,,,,,
6147,"Wimbledon (juniors)",5,"06/30/09 00:00:00",6,2716,"GBR",,,,51.299999,-0.1,,,,,,,,,,
6148,"U.S. Open (juniors)",1,"09/07/09 00:00:00",6,2717,"USA",,,,40.43,-74,,,,,,,,,,
6149,"Boca Raton",2,"01/12/09 00:00:00",1,,"USA","$25K",,,26.219999,-80.050003,,,,,,,,"1100019050",,
6150,"Glasgow",3,"01/12/09 00:00:00",0,6021,"GBR","$10K",,,55.529999,-4.1500001,,,,,,,,"1100019051",,
6151,"Lutz",2,"01/19/09 00:00:00",1,,"USA","$25K",,,28.09,-82.279999,,,,,,,,"1100019052",,
6152,"Wrexham",3,"01/19/09 00:00:00",0,2724,"GBR","$10K",,,53.029999,-3,,,,,,,,"1100019053",,
6153,"Kaarst",4,"01/19/09 00:00:00",0,2723,"GER","$10K",,,51.139999,6.3699999,,,,,,,,"1100019054",,
6154,"Laguna Nigel",1,"01/26/09 00:00:00",1,,"USA","$25K",,,33.310001,-117.42,,,,,,,,"1100019055",,
6155,"Hyderabad",2,"01/26/09 00:00:00",0,2185,"IND","$10K",,,17.23,78.290001,,,,,,,,"1100019056",,
6156,"Grenoble",3,"01/26/09 00:00:00",0,2722,"FRA","$10K",,,45.099998,5.4299998,,,,,,,,"1100019057",,
6157,"Burnie",1,"02/02/09 00:00:00",1,,"AUS","$25K",,,-41.099998,146.11,,,,,,,,"1100019058",,
6158,"Belfort",4,"02/02/09 00:00:00",1,2726,"FRA","$25K",,,47.380001,6.52,,,,,,,,"1100019059",,
6159,"Sutton",3,"02/02/09 00:00:00",1,2736,"GBR","$25K",,,51.299999,-0.1,,,,,,,,"1100019060",,
6160,"Rancho Mirage",1,"02/02/09 00:00:00",1,,"USA","$25K",,,33.439999,-116.25,,,,,,,,"1100019062",,
6161,"Vale Do Lobo",1,"02/02/09 00:00:00",0,2738,"POR","$10K",,,38.490002,-9.1700001,,,,,,,,"1100019065",,
6162,"Mallorca",2,"02/02/09 00:00:00",0,6055,"ESP","$10K",,,39.299999,3,,,,,,,,"1100019068",,
6163,"Fed Cup, World Group I 2009, RUS-CHN 5-0",3,"02/02/09 00:00:00",5,,"RUS",,,,55.450001,37.349998,,,,,,,,,,
6164,"Fed Cup, World Group I 2009, FRA-ITA 0-5",3,"02/02/09 00:00:00",5,,"FRA",,,,47.549999,1.54,,,,,,,,,,
6165,"Fed Cup, World Group I 2009, USA-ARG 3-2",1,"02/02/09 00:00:00",5,,"USA",,,,33.380001,-112.2,,,,,,,,,,
6166,"Fed Cup, World Group I 2009, CZE-ESP 4-1",4,"02/02/09 00:00:00",5,,"CZE",,,,49.119999,16.370001,,,,,,,,,,
6167,"Fed Cup, World Group II 2009, SVK-BEL 4-1",3,"02/02/09 00:00:00",5,,"SVK",,,,48.09,17.07,,,,,,,,,,
6168,"Fed Cup, World Group II 2009, SUI-GER 2-3",3,"02/02/09 00:00:00",5,,"SUI",,,,47.23,8.3199997,,,,,,,,,,
6169,"Fed Cup, World Group II 2009, SRB-JPN 4-1",3,"02/02/09 00:00:00",5,,"SRB",,,,44.5,20.299999,,,,,,,,,,
6170,"Fed Cup, World Group II 2009, UKR-ISR 3-2",3,"02/02/09 00:00:00",5,,"UKR",,,,50,36.150002,,,,,,,,,,
6171,"Midland",3,"02/09/09 00:00:00",1,2735,"USA","$75K",,,43.369999,-84.150002,,,,,,,,"1100019070",,
6172,"Mildura",5,"02/09/09 00:00:00",1,2737,"AUS","$25K",,,-34.119999,142.09,,,,,,,,"1100019072",,
6173,"Stockholm",3,"02/09/09 00:00:00",1,6039,"SWE","$25K",,,59.200001,18.030001,,,,,,,,"1100019074",,
6174,"Albufeira",1,"02/09/09 00:00:00",0,2746,"POR","$10K",,,37.049999,-8.1499996,,,,,,,,"1100019076",,
6175,"Jiangmen",1,"02/09/09 00:00:00",0,,"CHN","$10K",,,22.35,113.05,,,,,,,,"1100019078",,
6176,"Mallorca",2,"02/09/09 00:00:00",0,6162,"ESP","$10K",,,39.299999,3,,,,,,,,"1100019082",,
6177,"Cali",2,"02/09/09 00:00:00",1,2740,"COL","$50K",,,3.27,-76.309998,,,,,,,,"1100019207",,
6178,"Fed Cup, Europe/Africa Zone Group I",3,"02/02/09 00:00:00",5,,"EST",,,,59.25,24.450001,,,,,,,,,,
6179,"Fed Cup, Americas Zone Group I",3,"02/02/09 00:00:00",5,,"CAN",,,,45.310001,-73.339996,,,,,,,,,,
6180,"Fed Cup, Asia/Oceania Zone Group I",1,"02/02/09 00:00:00",5,,"AUS",,,,35.279999,-97.309998,,,,,,,,,,
6181,"Fed Cup, Asia/Oceania Zone Group II",1,"02/02/09 00:00:00",5,,"AUS",,,,-31.57,115.51,,,,,,,,,,
6182,"Surprise",1,"02/16/09 00:00:00",1,2718,"USA","$25K",,,33.380001,-112.2,,,,,,,,"1100019084",,
6183,"Guangzhou",1,"02/16/09 00:00:00",0,2294,"CHN","$10K",,,23.059999,113.16,,,,,,,,"1100019086",,
6184,"Portimao",1,"02/16/09 00:00:00",0,2751,"POR","$10K",,,37.080002,-8.3199997,,,,,,,,"1100019088",,
6185,"Clearwater",1,"02/23/09 00:00:00",1,2749,"USA","$50K",,,27.58,-82.480003,,,,,,,,"1100019089",,
6186,"Biberach",3,"02/23/09 00:00:00",1,2137,"GER","$50K",,,48.200001,8.0200005,,,,,,,,"1100019090",,
6187,"Sydney",1,"03/02/09 00:00:00",1,1619,"AUS","$25K",,,-33.52,151.13,,,,,,,,"1100019061",,
6188,"Minsk",4,"03/02/09 00:00:00",1,6054,"BLR","$25K",,,53.540001,27.34,,,,,,,,"1100019063",,
6189,"Fort Walton Beach",1,"03/02/09 00:00:00",1,2754,"USA","$25K",,,30.24,-86.370003,,,,,,,,"1100019064",,
6190,"Lyon",3,"03/02/09 00:00:00",0,,"FRA","$10K",,,45.450001,4.5100002,,,,,,,,"1100019066",,
6191,"Raanana",1,"03/02/09 00:00:00",0,5781,"ISR","$10K",,,32.09,34.5,,,,,,,,"1100019067",,
6192,"Buchen",4,"03/02/09 00:00:00",0,2756,"GER","$10K",,,49.32,9.1700001,,,,,,,,"1100019071",,
6193,"Giza",2,"03/02/09 00:00:00",0,1510,"EGY","$10K",,,30.01,31.129999,,,,,,,,"1100019191",,
6194,"Las Palmas De Gran Canaria",1,"03/09/09 00:00:00",0,2764,"ESP","$10K",,,28.059999,-15.24,,,,,,,,"1100019073",,
6195,"North Shore City",1,"03/09/09 00:00:00",0,,"NZL","$10K",,,-36.799999,174.75,,,,,,,,"1100019075",,
6196,"Dijon",3,"03/09/09 00:00:00",0,2765,"FRA","$10K",,,47.189999,5.0100002,,,,,,,,"1100019077",,
6197,"Giza",2,"03/09/09 00:00:00",0,6193,"EGY","$10K",,,30.01,31.129999,,,,,,,,"1100019192",,
6198,"Rome-Real",2,"03/09/09 00:00:00",0,,"ITA","$10K",,,41.540001,12.29,,,,,,,,"1100019269",,
6199,"Redding",1,"03/16/09 00:00:00",1,2771,"USA","$25K",,,40.349998,-122.23,,,,,,,,"1100019080",,
6200,"Tenerife",1,"03/16/09 00:00:00",1,2772,"ESP","$25K",,,28.27,-16.139999,,,,,,,,"1100019081",,
6201,"Amiens",2,"03/16/09 00:00:00",0,2773,"FRA","$10K",,,49.540001,2.1800001,,,,,,,,"1100019085",,
6202,"Bath",3,"03/16/09 00:00:00",0,2776,"GBR","$10K",,,51.23,-2.22,,,,,,,,"1100019087",,
6203,"Hamilton",1,"03/16/09 00:00:00",0,2762,"NZL","$10K",,,-37.470001,175.17,,,,,,,,"1100019093",,
6204,"Rome-Pomezia",2,"03/16/09 00:00:00",0,,"ITA","$10K",,,41.540001,12.29,,,,,,,,"1100019108",,
6205,"Cairo",2,"03/16/09 00:00:00",1,2787,"EGY","$25K",,,30.030001,31.15,,,,,,,,"1100019194",,
6206,"Lima",2,"03/16/09 00:00:00",0,6038,"PER","$10K",,,-12.03,-77.029999,,,,,,,,"1100019462",,
6207,"Irapuato",1,"03/16/09 00:00:00",1,2857,"MEX","$25K",,,20.41,-101.21,,,,,,,,"1100019468",,
6208,"Jersey",3,"03/23/09 00:00:00",1,6056,"GBR","$25K",,,49.119999,-2.3699999,,,,,,,,"1100019094",,
6209,"Hammond",1,"03/23/09 00:00:00",1,2780,"USA","$25K",,,30.299999,-90.279999,,,,,,,,"1100019095",,
6210,"Moscow",3,"03/23/09 00:00:00",1,5914,"RUS","$25K",,,55.450001,37.349998,,,,,,,,"1100019096",,
6211,"La Palma",1,"03/23/09 00:00:00",1,2782,"ESP","$25K",,,41.25,1.58,,,,,,,,"1100019097",,
6212,"Kofu",1,"03/23/09 00:00:00",0,2605,"JPN","$10K",,,35.169998,133.3,,,,,,,,"1100019098",,
6213,"Wellington",1,"03/23/09 00:00:00",0,2757,"NZL","$10K",,,-41.18,174.47,,,,,,,,"1100019099",,
6214,"Gonesse",2,"03/23/09 00:00:00",0,,"FRA","$10K",,,48.59,2.27,,,,,,,,"1100019109",,
6215,"Latina-Nascosa",2,"03/23/09 00:00:00",0,,"ITA","$10K",,,40.099998,18.1,,,,,,,,"1100019406",,
6216,"Lima",2,"03/23/09 00:00:00",0,6206,"PER","$10K",,,-12.03,-77.029999,,,,,,,,"1100019463",,
6217,"Metepec",1,"03/23/09 00:00:00",0,,"MEX","$10K",,,19.15,-99.360001,,,,,,,,"1100019469",,
6218,"Khanti-Mansiysk",4,"03/30/09 00:00:00",1,,"RUS","$50K",,,61,69.059998,,,,,,,,"1100019100",,
6219,"Pelham",2,"03/30/09 00:00:00",1,2788,"USA","$25K",,,33.169998,-86.489998,,,,,,,,"1100019101",,
6220,"Latina",2,"03/30/09 00:00:00",1,2786,"ITA","$50K",,,40.099998,18.1,,,,,,,,"1100019110",,
6221,"Antalya-Belek",1,"03/30/09 00:00:00",0,2805,"TUR","$10K",,,36.529999,30.42,,,,,,,,"1100019433",,
6222,"Lima",2,"03/30/09 00:00:00",0,6216,"PER","$10K",,,-12.03,-77.029999,,,,,,,,"1100019464",,
6223,"Torhout",3,"04/06/09 00:00:00",1,2792,"BEL","$100K+H",,,51.040001,3.0599999,,,,,,,,"1100019407",,
6224,"Monzon",1,"04/06/09 00:00:00",1,,"ESP","$75K",,,41.549999,0.12,,,,,,,,"1100019408",,
