ID_P,NAME_P,DATE_P,COUNTRY_P,RANK_P,PROGRESS_P,POINT_P,HARDPOINT_P,HARDTOUR_P,CLAYPOINT_P,CLAYTOUR_P,GRASSPOINT_P,GRASSTOUR_P,CARPETPOINT_P,CARPETTOUR_P,PRIZE_P,CH_P,DR_P,DP_P,DO_P,IHARDPOINT_P,IHARDTOUR_P,ITF_ID
22160,"Julia Kushnereva/Nantenaina Ramalalaharivololona",,"N/A",,,,,,,,,,,,,,,,,,,
22161,"Alison Van Uytvanck/Maryna Zanevska",,"N/A",,,,,,,,,,,,,,,,,,,
22162,"Estrella Cabeza-Candela/Beatriz Garcia-Vidagany",,"N/A",,,,,,,,,,,,,,,,,,,
22163,"Pemra Ozgen/Alyona Sotnikova",,"N/A",,,,,,,,,,,,,,,,,,,
22164,"Emmanuelle De Beer/Alize Lim",,"N/A",,,,,,,,,,,,,,,,,,,
22165,"Louise Brunskog/Nathalia Rossi",,"N/A",,,,,,,,,,,,,,,,,,,
22166,"Alicia Andrea Rodriguez Castillo/Daniella Roldan",,"N/A",,,,,,,,,,,,,,,,,,,
22167,"Vilma Y Gomez/Natalia Kattah",,"N/A",,,,,,,,,,,,,,,,,,,
22168,"Emily Fanning/Ashley Murdock",,"N/A",,,,,,,,,,,,,,,,,,,
22169,"Natalie Lozano/Laura Sanchez",,"N/A",,,,,,,,,,,,,,,,,,,
22170,"Ana M Sanchez/Andrea Ternera",,"N/A",,,,,,,,,,,,,,,,,,,
22171,"Maria Gomez Saldarriaga/Angelica Maria Ochoa Martinez",,"N/A",,,,,,,,,,,,,,,,,,,
22172,"Yuliana Lizarazo/Laura Pigossi",,"N/A",,,,,,,,,,,,,,,,,,,
22173,"Maria Herazo Gonzalez/Camila Tobar",,"N/A",,,,,,,,,,,,,,,,,,,
22174,"Nicole Clerico/Anna Zaja",,"N/A",,,,,,,,,,,,,,,,,,,
22175,"Anna-Lena Friedsam/Polina Leykina",,"N/A",,,,,,,,,,,,,,,,,,,
22176,"Karin Morgosova/Anna Schmiedlova",,"N/A",,,,,,,,,,,,,,,,,,,
22177,"Vivien Juhaszova/Ilona Kremen",,"N/A",,,,,,,,,,,,,,,,,,,
22178,"Danka Kovinic/Danica Krstajic",,"N/A",,,,,,,,,,,,,,,,,,,
22179,"Tereza Mrdeza/Raluca Olaru",,"N/A",,,,,,,,,,,,,,,,,,,
22180,"Natasa Brnovic/Nikoleta Bulatovic",,"N/A",,,,,,,,,,,,,,,,,,,
22181,"Kristina Kucova/Elina Svitolina",,"N/A",,,,,,,,,,,,,,,,,,,
22182,"Ana-Clara Duarte/Akari Inoue",,"N/A",,,,,,,,,,,,,,,,,,,
22183,"Nicole Collie/Alexandra Osborne",,"N/A",,,,,,,,,,,,,,,,,,,
22184,"Bojana Bobusic/Jessica Moore",,"N/A",,,,,,,,,,,,,,,,,,,
22185,"Azra Hadzic/Brooke Rischbieth",,"N/A",,,,,,,,,,,,,,,,,,,
22186,"Miyabi Inoue/Mai Minokoshi",,"N/A",,,,,,,,,,,,,,,,,,,
22187,"Viktorija Rajicic/Olivia Rogowska",,"N/A",,,,,,,,,,,,,,,,,,,
22188,"Chiaki Okadaue/Mari Tanaka",,"N/A",,,,,,,,,,,,,,,,,,,
22189,"Julia Moriarty/Rachael Tredoux",,"N/A",,,,,,,,,,,,,,,,,,,
22190,"Alison Bai/Chinami Ogi",,"N/A",,,,,,,,,,,,,,,,,,,
22191,"Nives Baric/Joanne Karaitiana",,"N/A",,,,,,,,,,,,,,,,,,,
22192,"Stephanie Bengson/Chanel Simmonds",,"N/A",,,,,,,,,,,,,,,,,,,
22193,"Lizette Cabrera/Ashley Keir",,"N/A",,,,,,,,,,,,,,,,,,,
22194,"Fatma Al Nabhani/Jia Xiang Lu",,"N/A",,,,,,,,,,,,,,,,,,,
22195,"Nour Abbes/Rana Sherif Ahmed",,"N/A",,,,,,,,,,,,,,,,,,,
22196,"Sofia Araujo/Lena Specht",,"N/A",,,,,,,,,,,,,,,,,,,
22197,"Martina Caciotti/Catherine Chantraine",,"N/A",,,,,,,,,,,,,,,,,,,
22198,"Elena-Teodora Cadar/Alina Mikheeva",,"N/A",,,,,,,,,,,,,,,,,,,
22199,"Belinda Bencic/Lou Brouleau",,"N/A",,,,,,,,,,,,,,,,,,,
22200,"Galina Fokina/Yasmin Hamza",,"N/A",,,,,,,,,,,,,,,,,,,
22201,"Barbara Haas/Zuzanna Maciejewska",,"N/A",,,,,,,,,,,,,,,,,,,
22202,"Anabel Ossombi/Ushna Suhail",,"N/A",,,,,,,,,,,,,,,,,,,
22203,"Sofia Dmitrieva/Ya Zhou",,"N/A",,,,,,,,,,,,,,,,,,,
22204,"Olga Brozda/Ganna Piven",,"N/A",,,,,,,,,,,,,,,,,,,
22205,"Magy Aziz/Mai El Kamash",,"N/A",,,,,,,,,,,,,,,,,,,
22206,"Khristina Kazimova/Anastasia Mukhametova",,"N/A",,,,,,,,,,,,,,,,,,,
22207,"Claudia Coppola/Steffi Distelmans",,"N/A",,,,,,,,,,,,,,,,,,,
22208,"Guadalupe Perez Rojas/Francesca Rescaldani",,"N/A",,,,,,,,,,,,,,,,,,,
22209,"Stephanie Petit/Camila Silva",,"N/A",,,,,,,,,,,,,,,,,,,
22210,"Barbara Montiel/Noelia Zeballos",,"N/A",,,,,,,,,,,,,,,,,,,
22211,"Andrea Benitez/Luciana Sarmenti",,"N/A",,,,,,,,,,,,,,,,,,,
22212,"Eduarda Piai/Daniela Schippers",,"N/A",,,,,,,,,,,,,,,,,,,
22213,"Florencia Di Biasi/Melina Ferrero",,"N/A",,,,,,,,,,,,,,,,,,,
22214,"Regina Clark/Agustina Otegui",,"N/A",,,,,,,,,,,,,,,,,,,
22215,"Borislava Botusharova/Vivian Zlatanova",,"N/A",,,,,,,,,,,,,,,,,,,
22216,"Lisa Sabino/Anne Schaefer",,"N/A",,,,,,,,,,,,,,,,,,,
22217,"Kalina Bozhilova/Hristina Dyankova",,"N/A",,,,,,,,,,,,,,,,,,,
22218,"Yuliya Beygelzimer/Irina Khromacheva",,"N/A",,,,,,,,,,,,,,,,,,,
22219,"Camelia-Elena Hristea/Dalia Zafirova",,"N/A",,,,,,,,,,,,,,,,,,,
22220,"Marina Melnikova/Anastasiya Vasylyeva",,"N/A",,,,,,,,,,,,,,,,,,,
22221,"Laura-Ioana Paar/Liana-Gabriela Ungur",,"N/A",,,,,,,,,,,,,,,,,,,
22222,"Cristina Dinu/Jasmina Tinjic",,"N/A",,,,,,,,,,,,,,,,,,,
22223,"Danielle Harmsen/Angelique Van Der Meet",,"N/A",,,,,,,,,,,,,,,,,,,
22224,"Ulrikke Eikeri/Magda Linette",,"N/A",,,,,,,,,,,,,,,,,,,
22225,"Lena Litvak/Nicole Melichar",,"N/A",,,,,,,,,,,,,,,,,,,
22226,"Shelby Rogers/Ashley Weinhold",,"N/A",,,,,,,,,,,,,,,,,,,
22227,"Gabriela Dabrowski/Asia Muhammad",,"N/A",,,,,,,,,,,,,,,,,,,
22228,"Elena Bovina/Edina Gallovits",,"N/A",,,,,,,,,,,,,,,,,,,
22229,"Ksenia Lykina/Miki Miyamura",,"N/A",,,,,,,,,,,,,,,,,,,
22230,"Irina Khromacheva/Elina Svitolina",,"N/A",,,,,,,,,,,,,,,,,,,
22231,"Elizaveta Ianchuk/Aliaksandra Sasnovich",,"N/A",,,,,,,,,,,,,,,,,,,
22232,"Tadeja Majeric/Anna Shkudun",,"N/A",,,,,,,,,,,,,,,,,,,
22233,"Margalita Tchitchashvili/Ekaterina Tsiklauri",,"N/A",,,,,,,,,,,,,,,,,,,
22234,"Mariami Kurasbediani/Babilina Machaidze",,"N/A",,,,,,,,,,,,,,,,,,,
22235,"Raluca Olaru/Lesya Tsurenko",,"N/A",,,,,,,,,,,,,,,,,,,
22236,"Darya Lebesheva/Sofia Shapatava",,"N/A",,,,,,,,,,,,,,,,,,,
22237,"Tamari Chalaganidze/Ani Gogvadze",,"N/A",,,,,,,,,,,,,,,,,,,
22238,"Leticia Costas-Moreira/Arantxa Parra-Santonja",,"N/A",,,,,,,,,,,,,,,,,,,
22239,"Aleksandra Krunic/Margarita Lazareva",,"N/A",,,,,,,,,,,,,,,,,,,
22240,"Louise Boinay/Isabella Shinikova",,"N/A",,,,,,,,,,,,,,,,,,,
22241,"Samantha Murray/Jade Windley",,"N/A",,,,,,,,,,,,,,,,,,,
22242,"Tara Moore/Lisa Whybourn",,"N/A",,,,,,,,,,,,,,,,,,,
22243,"Diana Marcinkevica/Bibiane Schoofs",,"N/A",,,,,,,,,,,,,,,,,,,
22244,"Andrea Gamiz/Claudia Giovine",,"N/A",,,,,,,,,,,,,,,,,,,
22245,"Iryna Bremond/Elitsa Kostova",,"N/A",,,,,,,,,,,,,,,,,,,
22246,"Nastassja Burnett/Ekaterina Bychkova",,"N/A",,,,,,,,,,,,,,,,,,,
22247,"Maria Joao Koehler/Teliana Pereira",,"N/A",,,,,,,,,,,,,,,,,,,
22248,"Severine Beltrame/Ana Vrljic",,"N/A",,,,,,,,,,,,,,,,,,,
22249,"Francesca Palmigiano/Jade Suvrijn",,"N/A",,,,,,,,,,,,,,,,,,,
22250,"Rocio De La Torre-Sanchez/Diana Stomlega",,"N/A",,,,,,,,,,,,,,,,,,,
22251,"Kana Daniel/Chiara Mendo",,"N/A",,,,,,,,,,,,,,,,,,,
22252,"Ainhoa Atucha Gomez/Rocio Martin Fernandez",,"N/A",,,,,,,,,,,,,,,,,,,
22253,"Amanda Carrillo Galera/Cristina Perez De La Torre Ma",,"N/A",,,,,,,,,,,,,,,,,,,
22254,"Lucia Cervera-Vazquez/Carolina Prats-Millan",,"N/A",,,,,,,,,,,,,,,,,,,
22255,"Martina Caregaro/Andreea-Roxana Vaideanu",,"N/A",,,,,,,,,,,,,,,,,,,
22256,"Malou Ejdesgaard/Aleksandrina Naydenova",,"N/A",,,,,,,,,,,,,,,,,,,
22257,"Trang Huynh Phuong Dai/Margarida Moura",,"N/A",,,,,,,,,,,,,,,,,,,
22258,"Maria-Fernanda Alvarez-Teran/Maria-Fernanda Alves",,"N/A",,,,,,,,,,,,,,,,,,,
22259,"Jada Hart/Emma Higuchi",,"N/A",,,,,,,,,,,,,,,,,,,
22260,"Madeleine Kobelt/Yuuki Tanaka",,"N/A",,,,,,,,,,,,,,,,,,,
22261,"Nicola Slater/Caitlin Whoriskey",,"N/A",,,,,,,,,,,,,,,,,,,
22262,"Jamie Loeb/Johnnise Renaud",,"N/A",,,,,,,,,,,,,,,,,,,
22263,"Sonja Molnar/Charlotte Petrick",,"N/A",,,,,,,,,,,,,,,,,,,
22264,"Domenica Gonzalez/Clementina Riobueno De Paola",,"N/A",,,,,,,,,,,,,,,,,,,
22265,"Ashley Murdock/Denise Starr",,"N/A",,,,,,,,,,,,,,,,,,,
22266,"Federica Grazioso/Mariya Slupska",,"N/A",,,,,,,,,,,,,,,,,,,
22267,"Raquel Pedraza/Katerina Stewart",,"N/A",,,,,,,,,,,,,,,,,,,
22268,"Katerina Kramperova/Magda Linette",,"N/A",,,,,,,,,,,,,,,,,,,
22269,"Daria Salnikova/Katerina Siniakova",,"N/A",,,,,,,,,,,,,,,,,,,
22270,"Klara Dohnalova/Teresa Malikova",,"N/A",,,,,,,,,,,,,,,,,,,
22271,"Nikola Horakova/Regina Husak",,"N/A",,,,,,,,,,,,,,,,,,,
22272,"Viktoria Malova/Diana Sumova",,"N/A",,,,,,,,,,,,,,,,,,,
22273,"Anna Klasen/Martina Pradova",,"N/A",,,,,,,,,,,,,,,,,,,
22274,"Natalia Kolat/Sylwia Zagorska",,"N/A",,,,,,,,,,,,,,,,,,,
22275,"Anastasiya Komardina/Dominika Paterova",,"N/A",,,,,,,,,,,,,,,,,,,
22276,"Lucy Brown/Angelica Moratelli",,"N/A",,,,,,,,,,,,,,,,,,,
22277,"Diana Enache/Bianca Hincu",,"N/A",,,,,,,,,,,,,,,,,,,
22278,"Dagmara Baskova/Veronika Zatekova",,"N/A",,,,,,,,,,,,,,,,,,,
22279,"Nina Khrisanova/Vladyslava Zanosiyenko",,"N/A",,,,,,,,,,,,,,,,,,,
22280,"Agata Baranska/Sviatlana Pirazhenka",,"N/A",,,,,,,,,,,,,,,,,,,
22281,"Matilda Hamlin/Anastasia Vdovenco",,"N/A",,,,,,,,,,,,,,,,,,,
22282,"Martine Ditlev/Ting-Fei Juan",,"N/A",,,,,,,,,,,,,,,,,,,
22283,"Chiara Icardi/Stefania Rubini",,"N/A",,,,,,,,,,,,,,,,,,,
22284,"Jara Ghadri/Julia Samuseva",,"N/A",,,,,,,,,,,,,,,,,,,
22285,"Patricia Cortes/Deniz Khazaniuk",,"N/A",,,,,,,,,,,,,,,,,,,
22286,"Diana Isaeva/Karin Kennel",,"N/A",,,,,,,,,,,,,,,,,,,
22287,"Tea Faber/Varvara Flink",,"N/A",,,,,,,,,,,,,,,,,,,
22288,"Anais Laurendon/Katerina Vankova",,"N/A",,,,,,,,,,,,,,,,,,,
22289,"Valeriya Maksimchenko/Natalia Zhuravleva",,"N/A",,,,,,,,,,,,,,,,,,,
22290,"Alice Balducci/Sara Sussarello",,"N/A",,,,,,,,,,,,,,,,,,,
22291,"Cindy Burger/Kelly Versteeg",,"N/A",,,,,,,,,,,,,,,,,,,
22292,"Kyra Shroff/Emily Webley-Smith",,"N/A",,,,,,,,,,,,,,,,,,,
22293,"Sowjanya Bavisetti/Natasha Palha",,"N/A",,,,,,,,,,,,,,,,,,,
22294,"Risa Hasegawa/Yumi Miyazaki",,"N/A",,,,,,,,,,,,,,,,,,,
22295,"Ching-Wen Hsu/Oleksandra Korashvili",,"N/A",,,,,,,,,,,,,,,,,,,
22296,"Wing-Yau Venise Chan/Varunya Wongteanchai",,"N/A",,,,,,,,,,,,,,,,,,,
22297,"Min Liu/Ho Ching Wu",,"N/A",,,,,,,,,,,,,,,,,,,
22298,"Prerna Bhambri/Napatsakorn Sankaew",,"N/A",,,,,,,,,,,,,,,,,,,
22299,"Nidhi Chilumula/Sharon Sanchana Paul",,"N/A",,,,,,,,,,,,,,,,,,,
22300,"Arantxa Andrady/Shalaka Uddur Manjunath",,"N/A",,,,,,,,,,,,,,,,,,,
22301,"Rutuja Bhosale/Rishika Sunkara",,"N/A",,,,,,,,,,,,,,,,,,,
22302,"Anushka Bhargava/Spurti Shivalingaiah",,"N/A",,,,,,,,,,,,,,,,,,,
22303,"Fatma Al Nabhani/Lidziya Marozava",,"N/A",,,,,,,,,,,,,,,,,,,
22304,"Martina Caciotti/Giorgia Marchetti",,"N/A",,,,,,,,,,,,,,,,,,,
22305,"Daria Sapogova/Julie Tringa",,"N/A",,,,,,,,,,,,,,,,,,,
22306,"Sherazad Reix/Yana Sizikova",,"N/A",,,,,,,,,,,,,,,,,,,
22307,"Steffi Distelmans/Ya Zhou",,"N/A",,,,,,,,,,,,,,,,,,,
22308,"Anastasia Mukhametova/Ganna Piven",,"N/A",,,,,,,,,,,,,,,,,,,
22309,"Olga Brozda/Jia Xiang Lu",,"N/A",,,,,,,,,,,,,,,,,,,
22310,"Barbara Bonic/Pia Konig",,"N/A",,,,,,,,,,,,,,,,,,,
22311,"Lena Specht/Ushna Suhail",,"N/A",,,,,,,,,,,,,,,,,,,
22312,"Lina Gjorcheska/Raluca Elena Joitoiu",,"N/A",,,,,,,,,,,,,,,,,,,
22313,"Michaela Boev/Anastasiya Vasylyeva",,"N/A",,,,,,,,,,,,,,,,,,,
22314,"Vaszilisza Bulgakova/Olga Doroshina",,"N/A",,,,,,,,,,,,,,,,,,,
22315,"Gebriela Mihaylova/Vivian Zlatanova",,"N/A",,,,,,,,,,,,,,,,,,,
22316,"Radina Dimitrova/Elena Jetcheva",,"N/A",,,,,,,,,,,,,,,,,,,
22317,"Diana Marcu/Julia Stamatova",,"N/A",,,,,,,,,,,,,,,,,,,
22318,"Tsveta Dimitrova/Polina Radeva",,"N/A",,,,,,,,,,,,,,,,,,,
22319,"Aleksandra Karamanoleva/Nikol Yordanova",,"N/A",,,,,,,,,,,,,,,,,,,
22320,"Elizabeta Bauer/Sabina Elena Preda",,"N/A",,,,,,,,,,,,,,,,,,,
22321,"Borislava Botusharova/Viktoriya Tomova",,"N/A",,,,,,,,,,,,,,,,,,,
22322,"Azra Hadzic/Karis Ryan",,"N/A",,,,,,,,,,,,,,,,,,,
22323,"Sonja Balic/Angelique Svinos",,"N/A",,,,,,,,,,,,,,,,,,,
22324,"Maree Teiwa Casey/Astra Sharma",,"N/A",,,,,,,,,,,,,,,,,,,
22325,"Alison Bai/Rachael Tredoux",,"N/A",,,,,,,,,,,,,,,,,,,
22326,"Kanae Hisami/Akiko Omae",,"N/A",,,,,,,,,,,,,,,,,,,
22327,"Yuka Higuchi/Yukako Noi",,"N/A",,,,,,,,,,,,,,,,,,,
22328,"Leah Daw/Wen-Hsin Hsu",,"N/A",,,,,,,,,,,,,,,,,,,
22329,"Victoria Larriere/Olivia Rogowska",,"N/A",,,,,,,,,,,,,,,,,,,
22330,"Sachie Ishizu/Tammi Patterson",,"N/A",,,,,,,,,,,,,,,,,,,
22331,"Maria-Fernanda Alvarez-Teran/Angelina Gabueva",,"N/A",,,,,,,,,,,,,,,,,,,
22332,"Tristen Z. Dewar/Yana Koroleva",,"N/A",,,,,,,,,,,,,,,,,,,
22333,"Maria-Fernanda Alves/Yuuki Tanaka",,"N/A",,,,,,,,,,,,,,,,,,,
22334,"Nadia Echeverria Alam/Nicole Robinson",,"N/A",,,,,,,,,,,,,,,,,,,
22335,"Jada Hart/Raquel Pedraza",,"N/A",,,,,,,,,,,,,,,,,,,
22336,"Mia King/Jamie Loeb",,"N/A",,,,,,,,,,,,,,,,,,,
22337,"Brianna Lashway/Brooke Lashway",,"N/A",,,,,,,,,,,,,,,,,,,
22338,"Kristi Boxx/Keri Wong",,"N/A",,,,,,,,,,,,,,,,,,,
22339,"Monique Albuquerque/Brittany Dubins",,"N/A",,,,,,,,,,,,,,,,,,,
22340,"Alena Fomina/Olga Ianchuk",,"N/A",,,,,,,,,,,,,,,,,,,
22341,"Leolia Jeanjean/Demi Schuurs",,"N/A",,,,,,,,,,,,,,,,,,,
22342,"Diana Isaeva/Anastasia Vdovenco",,"N/A",,,,,,,,,,,,,,,,,,,
22343,"Patricia Cortes/Elisabeth Fournier",,"N/A",,,,,,,,,,,,,,,,,,,
22344,"Seda Arantekin/Ipek Soylu",,"N/A",,,,,,,,,,,,,,,,,,,
22345,"Stefania Rubini/Sara Sussarello",,"N/A",,,,,,,,,,,,,,,,,,,
22346,"Busra Kayrun/Julia Samuseva",,"N/A",,,,,,,,,,,,,,,,,,,
22347,"Agata Baranska/Milena Zubkov",,"N/A",,,,,,,,,,,,,,,,,,,
22348,"Natasha Palha/Spurti Shivalingaiah",,"N/A",,,,,,,,,,,,,,,,,,,
22349,"Oleksandra Korashvili/Rishika Sunkara",,"N/A",,,,,,,,,,,,,,,,,,,
22350,"Sahan Shetty/Agathe Timsit",,"N/A",,,,,,,,,,,,,,,,,,,
22351,"Anushka Bhargava/Sanae Ohta",,"N/A",,,,,,,,,,,,,,,,,,,
22352,"Risa Hasegawa/Misa Kinoshita",,"N/A",,,,,,,,,,,,,,,,,,,
22353,"Yumi Miyazaki/Ho Ching Wu",,"N/A",,,,,,,,,,,,,,,,,,,
22354,"Sai Chamarthi/Preethi Ujjini",,"N/A",,,,,,,,,,,,,,,,,,,
22355,"Nungnadda Wannasuk/Nan-Nan Zhang",,"N/A",,,,,,,,,,,,,,,,,,,
22356,"Wing-Yau Venise Chan/Zi Yang",,"N/A",,,,,,,,,,,,,,,,,,,
22357,"Arantxa Andrady/Prerna Bhambri",,"N/A",,,,,,,,,,,,,,,,,,,
22358,"Riya Bhatia/Eetee Maheta",,"N/A",,,,,,,,,,,,,,,,,,,
22359,"Kim Jana Hausler/Tina Schiechtl",,"N/A",,,,,,,,,,,,,,,,,,,
22360,"Aimee Gibson/Pia Konig",,"N/A",,,,,,,,,,,,,,,,,,,
22361,"Giorgia Marchetti/Lorenza Stefanelli",,"N/A",,,,,,,,,,,,,,,,,,,
22362,"Sherazad Reix/Julie Tringa",,"N/A",,,,,,,,,,,,,,,,,,,
22363,"Camilla Rosatello/Lena Specht",,"N/A",,,,,,,,,,,,,,,,,,,
22364,"Magy Aziz/Ganna Piven",,"N/A",,,,,,,,,,,,,,,,,,,
22365,"Lidziya Marozava/Yana Sizikova",,"N/A",,,,,,,,,,,,,,,,,,,
22366,"Ekaterina Nikitina/Rana Sherif Ahmed",,"N/A",,,,,,,,,,,,,,,,,,,
22367,"Martina Caciotti/Mai El Kamash",,"N/A",,,,,,,,,,,,,,,,,,,
22368,"Ekaterina Alay/Tatiana Feygina",,"N/A",,,,,,,,,,,,,,,,,,,
22369,"Paulina Czarnik/Corina Jaeger",,"N/A",,,,,,,,,,,,,,,,,,,
22370,"Trang Huynh Phuong Dai/Keren Shlomo",,"N/A",,,,,,,,,,,,,,,,,,,
22371,"Josephine Boualem/Amaia Ormazabal-Oregui",,"N/A",,,,,,,,,,,,,,,,,,,
22372,"Stephanie Scimone/Lisanne Van Riet",,"N/A",,,,,,,,,,,,,,,,,,,
22373,"Stefanie Stemmer/Kathinka Von Deichmann",,"N/A",,,,,,,,,,,,,,,,,,,
22374,"Nicole Clerico/Lara Michel",,"N/A",,,,,,,,,,,,,,,,,,,
22375,"Amy Bowtell/Laura Deigman",,"N/A",,,,,,,,,,,,,,,,,,,
22376,"Adreanna Christopoulou/Despina Papamichail",,"N/A",,,,,,,,,,,,,,,,,,,
22377,"Nerma Caluk/Rebecca Sramkova",,"N/A",,,,,,,,,,,,,,,,,,,
22378,"Sara Djurdjevic/Andrea Martinovska",,"N/A",,,,,,,,,,,,,,,,,,,
22379,"Denisa Satralova/Michaela Boev",,"N/A",,,,,,,,,,,,,,,,,,,
22380,"Marija Curnic/Petra Granic",,"N/A",,,,,,,,,,,,,,,,,,,
22381,"Neda Koprcina/Bernarda Pera",,"N/A",,,,,,,,,,,,,,,,,,,
22382,"Mirna Curcic/Matea Zemunik",,"N/A",,,,,,,,,,,,,,,,,,,
22383,"Dea Herdzelas/Jana Jablonovska",,"N/A",,,,,,,,,,,,,,,,,,,
22384,"Vladica Babic/Margita Sunjic",,"N/A",,,,,,,,,,,,,,,,,,,
22385,"Agnes Bukta/Polina Leykina",,"N/A",,,,,,,,,,,,,,,,,,,
22386,"Emilija Ceranic/Gorica Spasojevic",,"N/A",,,,,,,,,,,,,,,,,,,
22387,"Dora Andrejszki/Ilijana Ivic",,"N/A",,,,,,,,,,,,,,,,,,,
22388,"Ivanka Mocic/Milena Vitez",,"N/A",,,,,,,,,,,,,,,,,,,
22389,"Lucia Butkovska/Anja Prislan",,"N/A",,,,,,,,,,,,,,,,,,,
22390,"Lenka Jurikova/Chantal Skamlova",,"N/A",,,,,,,,,,,,,,,,,,,
22391,"Ting Li/Xin Wen",,"N/A",,,,,,,,,,,,,,,,,,,
22392,"Yuxuan Zhang/Qianqian Zhao",,"N/A",,,,,,,,,,,,,,,,,,,
22393,"Yingying Duan/Shuai Zhang",,"N/A",,,,,,,,,,,,,,,,,,,
22394,"Yu-Chieh Hsieh/Yue-Yue Hu",,"N/A",,,,,,,,,,,,,,,,,,,
22395,"Wing-Yau Venise Chan/Na-Lae Han",,"N/A",,,,,,,,,,,,,,,,,,,
22396,"Timea Bacsinszky/Caroline Garcia",,"N/A",,,,,,,,,,,,,,,,,,,
22397,"Yafan Wang/Ai Wen Zhu",,"N/A",,,,,,,,,,,,,,,,,,,
22398,"Monique Adamczak/Cagla Buyukakcay",,"N/A",,,,,,,,,,,,,,,,,,,
22399,"Yifan Xu/Ling Zhang",,"N/A",,,,,,,,,,,,,,,,,,,
22400,"Maria Joao Koehler/Polina Pekhova",,"N/A",,,,,,,,,,,,,,,,,,,
22401,"Marta Domachowska/Petra Rampre",,"N/A",,,,,,,,,,,,,,,,,,,
22402,"Veronika Kapshay/Maryna Zanevska",,"N/A",,,,,,,,,,,,,,,,,,,
22403,"Hana Birnerova/Zuzana Luknarova",,"N/A",,,,,,,,,,,,,,,,,,,
22404,"Magda Linette/Sandra Zaniewska",,"N/A",,,,,,,,,,,,,,,,,,,
22405,"Madison Brengle/Alison Riske",,"N/A",,,,,,,,,,,,,,,,,,,
22406,"Margalita Chakhnashvili-Ranzinger/Pemra Ozgen",,"N/A",,,,,,,,,,,,,,,,,,,
22407,"Katarzyna Piter/Stephanie Vogt",,"N/A",,,,,,,,,,,,,,,,,,,
22408,"Yuliya Beygelzimer/Valentyna Ivakhnenko",,"N/A",,,,,,,,,,,,,,,,,,,
22409,"Tadeja Majeric/Conny Perrin",,"N/A",,,,,,,,,,,,,,,,,,,
22410,"Estrella Cabeza-Candela/Kathrin Woerle",,"N/A",,,,,,,,,,,,,,,,,,,
22411,"Sirui He/Gaia Sanesi",,"N/A",,,,,,,,,,,,,,,,,,,
22412,"Andrea Gamiz/Catalina Pella",,"N/A",,,,,,,,,,,,,,,,,,,
22413,"Paula Kania/Aleksandra Krunic",,"N/A",,,,,,,,,,,,,,,,,,,
22414,"Giulia Gatto-Monticone/Anastasia Grymalska",,"N/A",,,,,,,,,,,,,,,,,,,
22415,"Laura Gulbe/Claudia Herrero Garcia Honorato",,"N/A",,,,,,,,,,,,,,,,,,,
22416,"Lena-Marie Hofmann/Barbara Sobaszkiewicz",,"N/A",,,,,,,,,,,,,,,,,,,
22417,"Tetyana Arefyeva/Elizaveta Ianchuk",,"N/A",,,,,,,,,,,,,,,,,,,
22418,"Seda Arantekin/Busra Kayrun",,"N/A",,,,,,,,,,,,,,,,,,,
22419,"Nina Khrisanova/Victoria Vorontsova",,"N/A",,,,,,,,,,,,,,,,,,,
22420,"Dagmara Baskova/Karolina Vlachova",,"N/A",,,,,,,,,,,,,,,,,,,
22421,"Martina Caregaro/Despina Papamichail",,"N/A",,,,,,,,,,,,,,,,,,,
22422,"Ellen Allgurin/Olga Ianchuk",,"N/A",,,,,,,,,,,,,,,,,,,
22423,"Alena Fomina/Lina Gjorcheska",,"N/A",,,,,,,,,,,,,,,,,,,
22424,"Mariia Tcakanian/Milena Zubkov",,"N/A",,,,,,,,,,,,,,,,,,,
22425,"Naz Karagoz/Valeriya Strakhova",,"N/A",,,,,,,,,,,,,,,,,,,
22426,"Emily J. Harman/Nicole Rottmann",,"N/A",,,,,,,,,,,,,,,,,,,
22427,"Rosalia Alda/Isabella Robbiani",,"N/A",,,,,,,,,,,,,,,,,,,
22428,"Chieh-Yu Hsu/Chiara Scholl",,"N/A",,,,,,,,,,,,,,,,,,,
22429,"Maria Andrea Cardenas/Nicola Geuer",,"N/A",,,,,,,,,,,,,,,,,,,
22430,"Lena Litvak/Natalie Pluskota",,"N/A",,,,,,,,,,,,,,,,,,,
22431,"Anamika Bhargava/Jelena Durisic",,"N/A",,,,,,,,,,,,,,,,,,,
22432,"Ulrikke Eikeri/Adriana Perez",,"N/A",,,,,,,,,,,,,,,,,,,
22433,"Angelina Gabueva/Arina Rodionova",,"N/A",,,,,,,,,,,,,,,,,,,
22434,"Sarah Borwell/Sonja Molnar",,"N/A",,,,,,,,,,,,,,,,,,,
22435,"Maci Epstein/Hannah Toro",,"N/A",,,,,,,,,,,,,,,,,,,
22436,"Maria Abramovic/Lenka Wienerova",,"N/A",,,,,,,,,,,,,,,,,,,
22437,"Azra Hadzic/Sabina Sharipova",,"N/A",,,,,,,,,,,,,,,,,,,
22438,"Samantha Harris/Astra Sharma",,"N/A",,,,,,,,,,,,,,,,,,,
22439,"Alize Lim/Chiaki Okadaue",,"N/A",,,,,,,,,,,,,,,,,,,
22440,"Yuka Higuchi/Sachie Ishizu",,"N/A",,,,,,,,,,,,,,,,,,,
