ID_P,TURNED_PRO,WEIGHT,HEIGHT,BIRTHPLACE,RESIDENCE,PLAYS,COACH,SITE,PAGE,TWITTER,FACEBOOK,INSTAGRAM,LAST_REVISED
106,"1995",75,180,"Yerevan, Armenia","Boca Raton, Florida, USA","Right-Handed, Unknown Backhand","Aleksandr Tsaturyan, Gary Mulle",,"http://www.atpworldtour.com/en/players/sargis-sargsian/s545/overview",,,,"01.01.2023"
107,"1988",77,185,"Auckland, New Zealand","Auckland, New Zealand","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/brett-steven/s321/overview",,,,"01.01.2023"
108,"1990",88,188,"Liberec, Czech Republic","Monte Carlo, Monaco","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/martin-damm/d214/overview",,,,"01.01.2023"
109,"1991",79,185,"Lyon, France","Jupiter, Florida, USA","Right-Handed, Unknown Backhand","Pier Gauthier",,"http://www.atpworldtour.com/en/players/lionel-roux/r280/overview",,,,"01.01.2023"
110,"1992",88,191,"Copenhagen, Denmark","Monte Carlo, Monaco","Left-Handed, Unknown Backhand",,"http://tennistv.dk","http://www.atpworldtour.com/en/players/kenneth-carlsen/c328/overview","https://twitter.com/carlsenkenneth",,"https://www.instagram.com/kennethcarlsen1/","01.01.2023"
111,"1996",73,175,"San Jose, Costa Rica","San Jose, Costa Rica","Right-Handed, Two-Handed Backhand","Marcos Roy, Ignasi Verdonces",,"http://www.atpworldtour.com/en/players/juan-antonio-marin/m578/overview",,,,"01.01.2023"
112,"1991",85,185,"Oslo, Norway","Oslo Norway","Right-Handed, Unknown Backhand","Thomas Hogstedt",,"http://www.atpworldtour.com/en/players/christian-ruud/r219/overview",,,,"01.01.2023"
113,"1990",77,185,"St. Ingbert, Germany","Blieskastel, Germany","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/dirk-dier/d207/overview",,,,"01.01.2023"
114,"1988",88,196,"Ulverstone,Tasmania, Australia","Melbourne, Victoria, Australia","Right-Handed, Unknown Backhand","Bob Carmichael",,"http://www.atpworldtour.com/en/players/richard-fromberg/f164/overview",,,,"01.01.2023"
115,"1988",75,178,"Sydney, NSW, Australia","Orlando, Florida, USA","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/todd-woodbridge/w136/overview","https://twitter.com/toddwoodbridge",,,"01.01.2023"
116,"1993",77,183,"Chicago, Illinois, USA","Boca Raton, Florida, USA","Right-Handed, Two-Handed Backhand","Davide Sanguinetti","http://vincespadea.com","http://www.atpworldtour.com/en/players/vincent-spadea/s544/overview","https://twitter.com/vincespadea","https://www.facebook.com/vince.spadea.3/","https://www.instagram.com/vincespadea/","01.01.2023"
117,"1989",79,183,"Prerov, Czech Republic","Monte Carlo, Monaco","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/slava-dosedel/d198/overview",,,,"01.01.2023"
118,"1990",85,183,"Faenza, Italy","London, England","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/andrea-gaudenzi/g254/overview",,,,"01.01.2023"
119,"1984",88,188,"Adelaide, Australia","Rancho Mirage, California, USA","Left-Handed, Two-Handed Backhand","Ray Ruffels",,"http://www.atpworldtour.com/en/players/mark-woodforde/w035/overview","https://twitter.com/MarkWoodforde","https://www.facebook.com/mark.woodforde.7",,"01.01.2023"
120,"1989",73,185,"Munich, Germany","Munich","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/bernd-karbacher/k190/overview",,,,"01.01.2023"
121,"1987",77,185,"Linkoping, Sweden","Monte Carlo, Monaco","Right-Handed, Unknown Backhand","Bane Bradonic",,"http://www.atpworldtour.com/en/players/tomas-nydahl/n099/overview",,,,"01.01.2023"
122,"1996",82,185,"Canet de Mar, Spain","Monte Carlo, Monaco","Right-Handed, Unknown Backhand","Jordi Burillo",,"http://www.atpworldtour.com/en/players/julian-alonso/a272/overview",,,,"01.01.2023"
123,"1994",66,170,"Lugo, Spain","Lugo, Spain","Right-Handed, Two-Handed Backhand","Jorge Logrono",,"http://www.atpworldtour.com/en/players/oscar-burrieza-lopez/b517/overview",,,,"01.01.2023"
124,"1988",72,180,"Koblenz, Germany","Boeblingen, Germany","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/martin-sinner/s367/overview",,,,"01.01.2023"
125,,,,,,,,,"http://www.atpworldtour.com/en/players/sultan-khalfan-al-alawi/ac96/overview",,,,"01.01.2023"
126,"1987",86,191,"Prague, Czech Republic","Bradenton, FL, USA","Left-Handed, One-Handed Backhand","Ivo Werner",,"http://www.atpworldtour.com/en/players/petr-korda/k148/overview",,,,"01.01.2023"
127,"1990",81,191,"Prague, Czech Republic","Sarnen, Switzerland","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/daniel-vacek/v141/overview",,,,"01.01.2023"
128,"1986",85,168,"Metz, France","Biot France","Right-Handed, One-Handed Backhand",,,"http://www.atpworldtour.com/en/players/olivier-delaitre/d015/overview",,,,"01.01.2023"
129,"1987",77,180,"Phoenix, AZ, USA","Bethesda, MD, USA","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/richey-reneberg/r016/overview",,,,"01.01.2023"
130,"1989",77,180,"Bagnol Sur Ceze, France","Boca Raton, Florida, USA","Right-Handed, Unknown Backhand","Tony Prudent",,"http://www.atpworldtour.com/en/players/guillaume-raoux/r186/overview",,,,"01.01.2023"
131,"1986",70,178,"Pamplona, Spain","Andorra","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/javier-sanchez/s015/overview",,,,"01.01.2023"
132,"1989",93,193,"Olofstrom, Sweden","Monte Carlo, Monaco","Right-Handed, Unknown Backhand","C. Hageskog, S. Simonsson",,"http://www.atpworldtour.com/en/players/magnus-larsson/l206/overview",,,,"01.01.2023"
133,"1993",77,188,"Bratislava, Slovak Republic","Bratislava, Slovak Republic","Right-Handed, Unknown Backhand","Michal Krotiouk",,"http://www.atpworldtour.com/en/players/jan-kroslak/k296/overview",,,,"01.01.2023"
134,"1988",73,183,"Barcelona, Spain","Andorra","Right-Handed, Unknown Backhand","Javier Duarte",,"http://www.atpworldtour.com/en/players/carlos-costa/c179/overview",,,,"01.01.2023"
135,"1990",80,191,"Mol, Belgium","Leopoldsburg, Belgium","Right-Handed, Unknown Backhand","Gabriel Gonzalez",,"http://www.atpworldtour.com/en/players/filip-dewulf/d228/overview",,,,"01.01.2023"
136,"1989",73,180,"Manhattan Beach, CA, USA","Manhattan Beach, CA, USA","Left-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/jeff-tarango/t136/overview",,,,"01.01.2023"
137,"1991",81,196,"Rio de Janeiro, Brazil","Germany","Right-Handed, Unknown Backhand","Andreas Maurer",,"http://www.atpworldtour.com/en/players/marc-kevin-goellner/g252/overview",,,,"01.01.2023"
138,"1990",85,185,"Casablanca, Morocco","Monte Carlo, Monaco","Right-Handed, Unknown Backhand","Pablo Martin",,"http://www.atpworldtour.com/en/players/karim-alami/a203/overview",,,,"01.01.2023"
139,"1988",82,193,"Split, Croatia","Monte Carlo, Monaco","Left-Handed, Two-Handed Backhand","Mario Tudor","http://www.goranivanisevic.com","http://www.atpworldtour.com/en/players/goran-ivanisevic/i034/overview","https://twitter.com/OfficialGoran",,,"01.01.2023"
140,"1993",76,185,"Herentals, Belgium","Herentals, Belgium","Right-Handed, Unknown Backhand","Koen Gonnissen",,"http://www.atpworldtour.com/en/players/johan-van-herck/v167/overview",,,,"01.01.2023"
141,"1991",73,185,"Jonkoping, Sweden","Monte Carlo, Monaco","Right-Handed, Unknown Backhand","Jan Apell",,"http://www.atpworldtour.com/en/players/mikael-tillstrom/t166/overview",,,,"01.01.2023"
142,"1995",77,180,"Berkeley, CA, USA",,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/michael-sell/s601/overview",,,,"01.01.2023"
143,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/teo-susnjak/s672/overview",,,,"01.01.2023"
144,"1993",82,180,"San Jose, California, USA","Laguna Niguel, California, USA","Left-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/brian-macphie/m448/overview",,,,"01.01.2023"
145,"1994",79,188,"Johannesburg, South Africa","long beach, california, USA","Right-Handed, Unknown Backhand","Nick Bollettieri, David Ayme",,"http://www.atpworldtour.com/en/players/glenn-weiner/w217/overview",,,,"01.01.2023"
146,"1993",75,183,"Hamm, Germany","Hamm, Germany","Left-Handed, Unknown Backhand","Stephan Rhode",,"http://www.atpworldtour.com/en/players/christian-vinck/v175/overview",,,,"01.01.2023"
147,"1989",79,180,"Glen Cove, NY","Ponte Vedra Beach, FL","Right-Handed, Two-Handed Backhand",,"http://www.malwashington.com","http://www.atpworldtour.com/en/players/malivai-washington/w124/overview",,"facebook.com/LoveMWYF",,"01.01.2023"
148,"1987",66,178,"Montevideo, Uruguay","Montevideo, Uruguay","Right-Handed, Unknown Backhand","Alejandro Gattiker",,"http://www.atpworldtour.com/en/players/marcelo-filippini/f165/overview",,,,"01.01.2023"
149,,,191,"Christchurch, New Zealand",,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/alistair-hunt/h297/overview",,,,"01.01.2023"
150,"1997",85,185,"Auckland, New Zealand","Auckland, New Zealand","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/mark-nielsen/n267/overview",,,,"01.01.2023"
151,"1993",82,191,"Sydney, NSW, Australia","Sydney, NSW, Australia","Left-Handed, Unknown Backhand","Craig Purcell",,"http://www.atpworldtour.com/en/players/michael-tebbutt/t195/overview",,,,"01.01.2023"
152,"1991",95,203,"Waregem, Belgium","Waregem, Belgium","Left-Handed, Unknown Backhand","Jan Dewitt","http://dicknorman.be","http://www.atpworldtour.com/en/players/dick-norman/n233/overview",,"https://www.facebook.com/dick.norman/",,"01.01.2023"
153,"1991",82,188,"Bielefeld, Germany","Bielefeld, Germany","Right-Handed, Unknown Backhand","Ion Geanta",,"http://www.atpworldtour.com/en/players/hendrik-dreekmann/d249/overview",,,,"01.01.2023"
154,"1991",66,173,"Bilbao, Spain","Andorra","Right-Handed, One-Handed Backhand","Francisco Roig",,"http://www.atpworldtour.com/en/players/alberto-berasategui/b428/overview",,,,"01.01.2023"
155,"1995",67,175,"Sydney, NSW, Australia","Sydney, NSW, Australia","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/allen-belobrajdic/b510/overview",,,,"01.01.2023"
156,"1992",88,185,"Gympie, Queensland, AUS","Sunshine Coast, QLD, AUS","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/peter-tramacchi/t156/overview",,,,"01.01.2023"
157,"1993",70,178,,,"Right-Handed, Unknown Backhand","Brent Larkham",,"http://www.atpworldtour.com/en/players/todd-larkham/l257/overview",,,,"01.01.2023"
158,"1991",78,178,"Calcutta, India","Mumbai, India","Right-Handed, One-Handed Backhand",,"https://www.leanderpaes.in/","http://www.atpworldtour.com/en/players/leander-paes/p269/overview","https://twitter.com/leander","https://www.facebook.com/LeanderPaes/","https://www.instagram.com/leanderpaes/","01.01.2023"
159,"1991",86,191,"Belgrade, Serbia","Toronto, Canada","Left-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/daniel-nestor/n210/overview","https://twitter.com/danielnestor9","https://www.facebook.com/danielnestortennis/","https://www.instagram.com/danielnestor1/","01.01.2023"
160,"1987",70,180,"Bruck, Stiria, Austria","Graz, Austria","Right-Handed, Unknown Backhand","Peter Platzer",,"http://www.atpworldtour.com/en/players/gilbert-schaller/s315/overview",,,,"01.01.2023"
161,"1990",78,188,"Valasske Mezirici, Czech.","Prostejov, Czech Republic","Right-Handed, Unknown Backhand","Richard Vogel",,"http://www.atpworldtour.com/en/players/radomir-vasek/v151/overview",,,,"01.01.2023"
162,"1987",76,183,"Meulan, France","Geneva, Switzerland","Right-Handed, Unknown Backhand","Eric Deblicker",,"http://www.atpworldtour.com/en/players/arnaud-boetsch/b053/overview",,,,"01.01.2023"
163,"1993",80,185,"Mijdrecht, The Netherlands","Wilnis, The Netherlands","Right-Handed, Unknown Backhand","Dick Duijk",,"http://www.atpworldtour.com/en/players/dennis-van-scheppingen/s559/overview",,,,"01.01.2023"
164,"1988",84,193,"Minneapolis, MN","Lake Minnetonka, MN","Right-Handed, Unknown Backhand","John & Mark Wheaton","http://www.davidwheaton.com","http://www.atpworldtour.com/en/players/david-wheaton/w123/overview",,,,"01.01.2023"
165,"1995",76,180,,,"Right-Handed, Unknown Backhand","Corrado Barazzutti",,"http://www.atpworldtour.com/en/players/marcello-craca/c439/overview",,,,"01.01.2023"
166,"1995",73,173,"Madrid, Spain","Madrid, Spain","Right-Handed, Unknown Backhand","Ricardo Sanchez",,"http://www.atpworldtour.com/en/players/jacobo-diaz/d291/overview",,,,"01.01.2023"
167,"1989",80,183,"Bloemfontein, South Africa","Atlanta, GA","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/marcos-ondruska/o098/overview",,,,"01.01.2023"
168,"1992",84,185,"Tangeren, Belgium","Tongeren, Belgium","Right-Handed, Unknown Backhand","Steve Cornellessen",,"http://www.atpworldtour.com/en/players/christophe-van-garsse/v170/overview",,,,"01.01.2023"
169,"1991",86,191,"Highpoint, NC","Ponte Vedra Beach, FL","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/david-witt/w177/overview",,,,"01.01.2023"
170,"1991",84,188,"Medford, OR, USA","Seattle, WA, USA","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/jonathan-stark/s403/overview",,,,"01.01.2023"
171,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/jurek-stasiak/s637/overview",,,,"01.01.2023"
172,"1991",85,188,"Barcelona, Spain","Mataro, Spain","Right-Handed, Unknown Backhand","Jordi Arrese",,"http://www.atpworldtour.com/en/players/jordi-burillo/b429/overview",,,,"01.01.2023"
173,"1994",76,180,"Buenos Aires, Argentina","Barcelona, Spain","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/lucas-arnold-ker/a228/overview",,,,"01.01.2023"
174,"1992",88,185,"Amarillo, TX, USA","Amarillo, TX, USA","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/alex-obrien/o099/overview",,,,"01.01.2023"
175,"1993",79,183,"Buffalo, NY","Detroit, MI","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/steve-campbell/c355/overview",,,,"01.01.2023"
176,"1996",88,196,"Livingston, New Jersey, USA","Santa Monica, California, USA","Right-Handed, One-Handed Backhand","Brandon Coupe",,"http://www.atpworldtour.com/en/players/justin-gimelstob/g354/overview","https://twitter.com/justingimelstob",,,"01.01.2023"
177,"1989",85,183,"Figeras, Spain","Munich, Gemany","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/emilio-benfele-alvarez/a190/overview",,,,"01.01.2023"
178,"1991",79,193,"Sydney, NSW, Australia","Aventura, Florida, USA","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/sandon-stolle/s443/overview",,,,"01.01.2023"
179,"1985",77,180,"Leibnitz, Austria","Leibnitz, Austria","Left-Handed, One-Handed Backhand",,,"http://www.atpworldtour.com/en/players/thomas-muster/m099/overview",,,,"01.01.2023"
180,"1988",73,183,"Goteborg, Sweden","Kungsbacka,Sweden","Left-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/jan-apell/a176/overview",,,,"01.01.2023"
181,"1988",70,175,"Conegliano, Veneto, Italy","Monte Carlo, Monaco","Right-Handed, Unknown Backhand","Riccardo Piatti",,"http://www.atpworldtour.com/en/players/renzo-furlan/f192/overview",,,,"01.01.2023"
182,"1996",79,180,"Livorno, Italy","Livorno, Italy","Right-Handed, Unknown Backhand","Piero Cocchella",,"http://www.atpworldtour.com/en/players/marzio-martelli/m543/overview",,,,"01.01.2023"
183,,76,185,"Bucharest, Romania","Bucharest, Romania","Right-Handed, Unknown Backhand","Dimitri Haradau",,"http://www.atpworldtour.com/en/players/dinu-pescariu/p254/overview",,,,"01.01.2023"
184,"1987",73,180,"Marl, Germany","ratingen, Germany","Left-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/karsten-braasch/b305/overview",,,,"01.01.2023"
185,"1997",84,188,"Adelaide, Australia","Adelaide, Australia","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/luke-smith/s765/overview",,,,"01.01.2023"
186,"1992",88,191,"Nassau, Bahamas","Nassau, Bahamas","Right-Handed, Unknown Backhand",,"http://www.knowlzee.com","http://www.atpworldtour.com/en/players/mark-knowles/k171/overview","https://twitter.com/knowlzee10s",,,"01.01.2023"
187,"1990",75,180,"Sydney, NSW, Australia","Canberra, Australia","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/grant-doyle/d227/overview",,,,"01.01.2023"
188,"1988",82,196,"Sao Paulo, Brazil","Sao Paulo, Brazil","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/jaime-oncins/o076/overview",,,,"01.01.2023"
189,"1993",73,185,"Focsani, Romania","Perugia, Italy","Right-Handed, One-Handed Backhand","Julian Vespan",,"http://www.atpworldtour.com/en/players/adrian-voinea/v166/overview",,,,"01.01.2023"
190,"1985",76,188,"Moscow, Russia","Moscow, Russia","Right-Handed, Unknown Backhand","Tatiana Naumko",,"http://www.atpworldtour.com/en/players/andrei-chesnokov/c031/overview",,,,"01.01.2023"
191,"1993",75,185,"Lagny, France","Paris, France","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/gerard-solves/s523/overview",,,,"01.01.2023"
192,"1986",,185,"Radolfzell, Germany","Duesseldorf, Germany","Right-Handed, One-Handed Backhand",,,"http://www.atpworldtour.com/en/players/patrick-baur/b293/overview",,,,"01.01.2023"
193,"1994",73,178,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/joaquin-munoz-hernandez/m478/overview",,,,"01.01.2023"
194,"1996",90,188,"Constanta","Bucharest","Right-Handed, One-Handed Backhand","Liviu Vasilescu",,"http://www.atpworldtour.com/en/players/ion-moldovan/m600/overview",,,,"01.01.2023"
195,"1990",75,178,"Dallas, TX","Katy, TX","Right-Handed, Unknown Backhand","Martin Fox",,"http://www.atpworldtour.com/en/players/steve-bryan/b401/overview",,,,"01.01.2023"
196,"1991",91,188,"Buenos Aires, Argentina","Buenos Aires, Argentina","Right-Handed, Unknown Backhand","Alejandro Gattiker",,"http://www.atpworldtour.com/en/players/hernan-gumy/g247/overview",,,,"01.01.2023"
197,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/julien-chauvin/c488/overview",,,,"01.01.2023"
198,"1993",76,185,"Buenos Aires, Argentina","Buenos Aires, Argentina","Right-Handed, Unknown Backhand","Horacio De La Pena",,"http://www.atpworldtour.com/en/players/gaston-etlis/e138/overview",,,,"01.01.2023"
