id_p,tm,tmw,tml,aces,df,fs,wfs,wss,bps,bpw,fsp,fssp
93584,1,0,1,0,7,63,52,30,33,42,0,0
93618,1,0,1,1,1,49,42,47,40,30,0,0
93619,1,0,1,0,3,41,37,26,33,33,0,0
93620,1,0,1,0,6,72,57,6,50,50,0,0
93621,1,0,1,0,5,39,30,20,25,0,0,0
93622,6,3,3,9,8,62,61,47,64,65,0,0
93623,6,3,3,3,25,67,51,29,48,47,0,0
93626,6,2,4,4,22,56,55,42,36,33,0,0
93630,4,1,3,2,16,69,52,42,53,48,0,0
93631,2,0,2,1,11,48,47,36,28,33,0,0
93633,2,0,2,0,4,60,46,30,36,62,0,0
93637,1,0,1,1,3,55,54,15,45,0,0,0
93639,1,0,1,0,7,42,40,15,25,0,0,0
93641,1,0,1,0,3,61,57,18,28,33,0,0
93643,15,6,9,18,92,57,58,43,39,49,0,0
93648,1,0,1,1,3,48,42,22,25,0,0,0
93651,2,0,2,0,4,72,40,38,52,33,0,0
93652,2,0,2,0,6,68,46,48,56,28,0,0
93653,1,0,1,2,6,44,63,25,16,16,0,0
93677,5,3,2,1,10,82,50,40,45,52,0,0
93789,4,0,4,1,16,60,41,38,36,40,0,0
93791,4,2,2,1,24,47,48,38,27,54,0,0
93792,2,1,1,5,9,61,51,32,38,55,0,0
93793,3,2,1,2,11,79,59,47,63,40,0,0
93797,1,0,1,1,9,51,30,31,33,0,0,0
93809,1,0,1,0,4,62,67,44,0,30,0,0
93819,1,0,1,0,6,55,40,0,22,50,0,0
93820,2,1,1,1,14,65,62,26,55,62,0,0
93932,1,0,1,0,1,71,47,52,44,20,0,0
93935,1,0,1,0,9,40,33,11,33,0,0,0
93936,16,6,10,23,70,63,60,39,45,54,0,0
93939,2,1,1,0,9,67,52,25,41,44,0,0
93940,7,4,3,5,21,68,59,40,57,61,0,0
93941,5,2,3,5,26,55,53,42,53,53,0,0
93942,12,5,7,18,36,61,59,46,59,46,0,0
93943,1,0,1,0,2,61,51,28,14,100,0,0
93949,2,1,1,3,7,66,57,37,55,53,0,0
93950,1,0,1,0,5,59,42,41,25,75,0,0
93951,1,0,1,0,2,58,43,43,16,40,0,0
94074,3,1,2,3,32,52,55,33,44,35,0,0
94092,3,0,3,0,25,41,30,16,22,42,0,0
94093,1,0,1,2,4,39,27,5,0,0,0,0
94095,2,0,2,0,6,63,29,44,33,25,0,0
94096,7,1,6,1,28,58,51,30,28,42,0,0
94097,2,0,2,1,6,64,50,40,42,26,0,0
94099,2,0,2,2,12,52,57,34,35,27,0,0
94130,2,0,2,0,10,61,43,28,36,50,0,0
94139,6,1,5,6,29,67,52,30,45,41,0,0
94185,2,1,1,1,3,76,60,35,37,40,0,0
94215,14,7,7,20,64,51,58,46,50,46,0,0
94257,4,2,2,2,10,63,58,45,45,40,0,0
94260,1,0,1,1,5,54,46,36,33,100,0,0
94267,14,8,6,7,19,68,59,46,56,47,0,0
94268,1,0,1,1,8,60,53,40,61,20,0,0
94269,5,1,4,2,21,60,60,38,37,42,0,0
94272,1,0,1,2,7,58,50,33,60,66,0,0
94307,11,6,5,20,68,57,59,43,56,41,0,0
94392,1,0,1,0,0,52,53,24,57,0,0,0
94423,1,0,1,0,6,45,33,40,25,33,0,0
94424,1,0,1,0,5,50,13,26,33,0,0,0
94425,1,0,1,0,8,47,35,10,12,100,0,0
94439,8,2,6,3,29,69,59,35,39,38,0,0
94440,1,0,1,2,4,43,72,39,55,16,0,0
94441,1,0,1,0,4,57,12,8,25,0,0,0
94442,1,0,1,0,3,43,40,34,40,0,0,0
94444,3,2,1,1,37,57,57,25,44,51,0,0
94446,1,0,1,0,9,59,54,35,64,44,0,0
94447,2,1,1,0,2,70,48,50,38,69,0,0
94535,1,0,1,1,4,56,47,32,41,75,0,0
94563,1,0,1,1,3,60,55,31,42,0,0,0
94564,1,0,1,2,4,61,46,29,50,40,0,0
94565,3,1,2,1,8,65,57,41,53,36,0,0
94566,2,0,2,2,2,72,49,47,61,44,0,0
94567,1,0,1,0,3,64,31,25,40,0,0,0
94568,2,0,2,1,12,58,44,37,51,29,0,0
94573,1,0,1,1,6,56,52,37,57,50,0,0
94576,1,0,1,0,1,72,26,30,14,33,0,0
94578,3,1,2,1,19,56,58,37,42,42,0,0
94579,3,0,3,0,15,53,34,18,26,33,0,0
94581,5,3,2,1,8,75,57,47,53,51,0,0
94583,3,0,3,1,13,54,37,27,33,25,0,0
94584,4,1,3,10,23,62,59,34,51,42,0,0
94585,19,12,7,9,74,66,58,43,52,51,0,0
94598,1,0,1,0,4,44,50,28,57,50,0,0
94639,6,4,2,5,9,63,64,41,52,40,0,0
94655,1,0,1,0,2,59,42,22,40,0,0,0
94690,9,4,5,7,32,54,59,43,51,47,0,0
94737,1,0,1,0,3,62,30,28,40,0,0,0
94738,1,0,1,1,4,62,54,42,60,33,0,0
94739,1,0,1,0,13,45,56,25,45,40,0,0
94740,1,0,1,0,5,55,41,31,25,12,0,0
94741,1,0,1,0,4,68,40,33,45,50,0,0
94742,1,0,1,5,8,53,52,43,33,66,0,0
94743,1,0,1,0,4,36,47,24,22,50,0,0
94744,1,0,1,0,7,40,18,6,0,0,0,0
94745,1,0,1,0,11,46,55,34,60,37,0,0
94751,6,2,4,8,31,57,56,47,39,38,0,0
94753,2,0,2,0,1,54,39,37,50,33,0,0
94762,1,0,1,0,2,72,50,40,57,55,0,0
94763,12,6,6,0,41,70,54,39,29,50,0,0
94767,1,0,1,1,0,73,70,15,77,28,0,0
94768,4,1,3,1,15,69,51,32,54,24,0,0
94769,1,0,1,0,10,56,61,40,50,80,0,0
94770,1,0,1,0,6,50,41,29,40,50,0,0
94809,1,0,1,4,9,43,59,41,53,37,0,0
94865,2,1,1,0,10,58,48,46,64,38,0,0
94897,3,1,2,3,4,49,64,38,23,44,0,0
94923,1,0,1,0,6,35,58,22,44,0,0,0
94924,1,0,1,0,8,51,33,20,0,100,0,0
94925,11,4,7,8,25,67,61,45,50,43,0,0
94926,1,0,1,0,10,42,25,6,25,100,0,0
94927,3,0,3,1,27,50,44,19,32,50,0,0
94930,18,11,7,3,61,65,54,47,42,53,0,0
94931,2,0,2,1,12,60,63,31,52,50,0,0
94932,2,1,1,2,5,66,56,48,46,53,0,0
94934,2,1,1,4,3,67,55,41,55,46,0,0
94937,14,7,7,27,66,58,64,43,57,52,0,0
94996,3,1,2,0,9,67,50,47,28,36,0,0
95014,1,0,1,0,3,53,18,21,14,0,0,0
95076,1,0,1,1,5,55,51,34,42,50,0,0
95084,2,0,2,1,10,52,46,22,35,20,0,0
95085,4,0,4,1,7,60,49,25,43,36,0,0
95086,1,0,1,1,10,43,35,11,0,0,0,0
95090,1,0,1,0,10,70,61,24,38,53,0,0
95091,5,3,2,1,12,77,54,45,58,47,0,0
95094,1,0,1,1,2,58,52,33,53,33,0,0
95096,2,1,1,0,8,62,54,38,47,38,0,0
95097,1,0,1,1,15,54,52,31,53,85,0,0
95098,4,3,1,4,11,61,58,42,50,39,0,0
95099,1,0,1,0,0,78,54,40,50,0,0,0
95111,3,2,1,2,6,65,58,36,44,48,0,0
95239,1,0,1,1,6,51,38,17,45,0,0,0
95241,1,0,1,0,4,53,43,20,40,0,0,0
95242,5,2,3,0,22,71,58,30,60,35,0,0
95267,7,0,7,3,33,54,46,27,39,51,0,0
95281,8,3,5,5,38,52,65,42,62,40,0,0
95283,1,0,1,0,8,48,23,22,40,20,0,0
95426,3,1,2,0,4,68,51,36,38,38,0,0
95427,1,0,1,0,4,70,42,41,33,33,0,0
95429,1,0,1,0,7,35,66,36,28,33,0,0
95430,1,0,1,0,4,51,14,7,0,0,0,0
95431,3,1,2,2,23,51,64,39,52,48,0,0
95432,1,0,1,0,10,56,37,36,50,33,0,0
95433,2,1,1,1,6,59,57,46,52,50,0,0
95436,1,0,1,4,2,51,45,21,25,100,0,0
95437,1,0,1,1,5,61,56,50,50,80,0,0
95440,5,1,4,2,20,56,62,35,52,42,0,0
95442,1,0,1,0,9,54,39,32,42,45,0,0
95443,1,0,1,0,7,50,33,20,37,0,0,0
95444,1,0,1,0,1,75,54,28,53,50,0,0
95445,1,0,1,0,8,40,33,26,41,100,0,0
95446,1,0,1,1,3,70,54,39,66,50,0,0
95447,1,0,1,0,5,57,42,33,33,50,0,0
95454,1,0,1,0,0,85,31,0,45,0,0,0
95455,1,0,1,0,1,68,58,25,42,0,0,0
95456,2,1,1,1,9,58,50,35,47,53,0,0
95593,1,0,1,0,6,40,42,19,0,0,0,0
95596,1,0,1,0,1,78,43,20,33,75,0,0
95597,1,0,1,0,1,70,21,50,40,0,0,0
95598,1,0,1,0,7,70,42,44,33,50,0,0
95601,1,0,1,1,6,42,33,12,16,0,0,0
95602,1,0,1,0,3,61,54,34,12,75,0,0
95605,2,0,2,0,11,56,41,24,15,0,0,0
95606,5,2,3,1,47,56,54,38,55,48,0,0
95609,1,0,1,0,1,53,40,38,36,66,0,0
95618,3,1,2,2,0,71,62,46,43,58,0,0
95619,3,1,2,0,4,57,36,45,41,45,0,0
95620,1,0,1,0,5,27,40,25,14,0,0,0
95621,3,2,1,0,4,57,57,51,40,84,0,0
95622,2,1,1,0,17,59,52,29,21,71,0,0
95623,1,0,1,0,4,68,61,26,54,75,0,0
95652,1,0,1,0,9,54,65,34,44,50,0,0
95677,1,0,1,0,4,62,16,18,25,0,0,0
95704,1,0,1,0,2,50,37,31,16,0,0,0
95772,1,0,1,0,2,58,27,15,25,0,0,0
95773,1,0,1,0,1,66,40,50,37,50,0,0
95774,6,1,5,2,37,48,55,40,54,54,0,0
95775,1,0,1,1,10,44,67,38,58,50,0,0
95777,3,0,3,1,12,58,50,44,48,53,0,0
95778,2,0,2,1,7,69,50,35,47,45,0,0
95779,2,1,1,2,2,71,54,44,43,80,0,0
95783,1,0,1,1,5,59,58,34,42,57,0,0
95785,1,0,1,2,12,52,58,22,37,33,0,0
95786,1,0,1,0,6,49,33,45,62,16,0,0
95790,1,0,1,0,4,50,33,38,0,0,0,0
95802,9,2,7,12,15,65,57,39,51,47,0,0
95804,1,0,1,0,5,60,50,17,25,33,0,0
95902,1,0,1,2,3,69,61,41,82,50,0,0
95936,1,0,1,0,2,51,29,18,14,0,0,0
95941,3,1,2,5,7,60,55,43,48,28,0,0
95942,1,0,1,0,5,58,40,26,53,40,0,0
95944,1,0,1,0,6,51,42,0,36,100,0,0
95948,2,1,1,3,5,50,56,52,42,60,0,0
95955,1,0,1,0,6,63,51,9,42,66,0,0
95957,1,0,1,0,8,47,50,39,58,0,0,0
95959,2,1,1,2,6,57,52,41,33,43,0,0
95961,2,1,1,0,1,74,49,53,42,50,0,0
95965,2,1,1,0,11,60,56,42,46,53,0,0
96072,2,1,1,2,5,70,52,50,35,41,0,0
96073,2,1,1,1,9,58,48,44,53,78,0,0
96105,1,0,1,0,5,70,42,45,33,60,0,0
96109,1,0,1,0,1,62,30,16,0,0,0,0
96111,1,0,1,0,5,61,40,25,30,50,0,0
96113,1,0,1,0,4,56,41,15,0,0,0,0
96114,1,0,1,0,3,66,25,8,12,25,0,0
96119,2,0,2,2,16,58,58,31,63,37,0,0
96126,2,0,2,0,7,57,43,38,27,28,0,0
96127,1,0,1,0,10,50,53,35,50,100,0,0
96128,1,0,1,0,8,33,57,36,40,50,0,0
96131,1,0,1,0,2,74,53,40,42,36,0,0
96132,2,1,1,1,11,56,52,41,44,38,0,0
96133,2,0,2,1,8,55,43,39,35,66,0,0
96156,1,0,1,0,9,52,53,33,58,100,0,0
96157,11,5,6,3,60,64,54,41,48,43,0,0
96174,9,5,4,11,39,63,63,43,62,44,0,0
96175,2,1,1,0,14,56,54,45,58,57,0,0
96176,1,0,1,0,2,56,33,56,58,0,0,0
96273,2,0,2,0,8,58,43,25,27,43,0,0
96275,1,0,1,1,4,70,56,29,37,40,0,0
96280,3,1,2,1,33,52,66,29,25,53,0,0
96281,1,0,1,0,7,46,23,6,25,0,0,0
96282,1,0,1,1,8,43,31,23,33,0,0,0
96284,1,0,1,5,4,66,51,36,37,100,0,0
96301,1,0,1,0,5,64,30,27,16,0,0,0
96337,1,0,1,0,1,46,40,11,14,14,0,0
96338,2,0,2,0,15,54,36,32,42,33,0,0
96406,1,0,1,1,10,35,40,0,14,0,0,0
96409,1,0,1,0,7,47,47,28,12,57,0,0
96410,1,0,1,0,11,62,26,14,22,100,0,0
96411,1,0,1,0,2,40,41,22,16,0,0,0
96412,3,1,2,1,16,54,46,31,34,51,0,0
96414,1,0,1,1,9,41,50,12,22,33,0,0
96415,1,0,1,0,2,62,41,53,28,80,0,0
96416,2,0,2,0,10,52,46,23,47,50,0,0
96418,1,0,1,0,3,50,45,27,61,0,0,0
96535,1,0,1,1,2,51,40,21,33,0,0,0
96536,1,0,1,1,6,60,47,14,54,0,0,0
96537,2,0,2,1,7,64,41,36,38,28,0,0
96538,2,0,2,1,4,56,44,27,15,14,0,0
96553,1,0,1,1,9,56,51,19,0,50,0,0
96554,3,2,1,2,23,54,61,40,40,64,0,0
96569,2,1,1,0,9,58,55,43,41,46,0,0
96570,1,0,1,0,7,52,50,28,50,20,0,0
96571,1,0,1,0,6,41,16,17,25,0,0,0
96664,1,0,1,1,3,61,33,7,33,100,0,0
96665,1,0,1,0,4,81,46,18,33,66,0,0
96666,1,0,1,0,2,56,28,31,33,0,0,0
96668,1,0,1,0,3,54,61,42,0,42,0,0
96669,1,0,1,0,1,68,62,29,0,55,0,0
96670,2,0,2,1,12,50,55,32,50,33,0,0
96680,7,4,3,8,28,56,59,45,44,54,0,0
96699,2,0,2,2,12,36,57,37,50,30,0,0
96795,1,0,1,1,4,69,53,26,50,50,0,0
96797,1,0,1,0,3,57,26,28,25,0,0,0
96798,1,0,1,0,5,57,27,37,25,0,0,0
96799,3,0,3,8,11,54,54,39,52,36,0,0
96801,3,0,3,1,11,53,44,40,44,31,0,0
96802,1,0,1,1,1,65,48,37,44,28,0,0
96819,1,0,1,2,1,65,56,37,22,30,0,0
96820,7,2,5,6,22,59,57,45,59,47,0,0
96854,5,0,5,4,33,51,39,26,32,25,0,0
96855,1,0,1,1,3,55,45,48,68,0,0,0
96923,1,0,1,6,11,50,62,30,37,33,0,0
96928,1,0,1,1,6,71,51,43,42,33,0,0
96929,2,0,2,4,7,61,59,43,64,60,0,0
96930,1,0,1,0,6,60,60,45,80,42,0,0
96932,4,0,4,0,37,48,27,20,23,50,0,0
96933,1,0,1,0,4,62,42,43,33,66,0,0
96934,2,0,2,3,3,63,55,38,60,60,0,0
96936,1,0,1,0,6,46,55,28,0,0,0,0
96939,1,0,1,0,6,65,43,31,14,100,0,0
97046,1,0,1,0,5,50,58,35,25,80,0,0
97047,3,1,2,11,11,55,65,38,42,22,0,0
97051,5,3,2,4,12,66,61,38,51,69,0,0
97052,3,1,2,3,19,56,56,32,43,52,0,0
97053,2,0,2,1,20,44,41,24,27,20,0,0
97054,1,0,1,0,1,68,39,52,45,100,0,0
97055,7,5,2,4,18,66,58,45,58,57,0,0
97056,2,0,2,0,17,31,28,19,14,0,0,0
97057,5,2,3,5,35,62,59,41,44,43,0,0
97058,1,0,1,0,8,56,41,31,53,33,0,0
97059,2,1,1,2,7,58,56,47,60,47,0,0
97060,7,5,2,9,38,55,66,48,62,63,0,0
97061,3,1,2,2,6,73,60,34,41,36,0,0
97062,13,11,2,27,39,53,67,53,54,49,0,0
97063,1,0,1,0,4,65,50,26,42,0,0,0
97064,3,1,2,5,8,57,59,47,45,72,0,0
97065,7,5,2,5,32,68,53,45,37,51,0,0
97066,3,1,2,5,12,51,62,46,42,38,0,0
97067,3,2,1,0,7,63,56,42,47,75,0,0
97068,2,0,2,0,34,35,72,30,60,40,0,0
97070,1,0,1,1,2,69,41,40,40,75,0,0
97073,1,0,1,0,5,47,59,34,54,50,0,0
97074,5,1,4,0,21,53,53,35,41,53,0,0
97075,1,0,1,1,4,62,45,42,28,66,0,0
97077,3,1,2,2,14,53,59,35,47,38,0,0
97078,1,0,1,0,1,51,41,6,25,0,0,0
97079,1,0,1,0,5,55,33,29,40,0,0,0
97097,3,1,2,9,17,52,56,42,59,66,0,0
97098,2,0,2,0,7,72,35,20,15,22,0,0
97179,3,1,2,3,22,65,54,42,46,37,0,0
97180,4,0,4,3,23,50,50,35,38,46,0,0
97192,1,0,1,1,4,41,53,28,28,0,0,0
97233,1,0,1,1,4,60,46,56,28,66,0,0
97234,1,0,1,1,9,58,60,38,50,42,0,0
97235,2,0,2,0,19,49,53,32,35,60,0,0
97236,3,1,2,4,10,58,55,44,44,58,0,0
97238,1,0,1,0,4,48,40,39,16,0,0,0
97239,1,0,1,1,7,57,36,18,40,0,0,0
97240,1,0,1,0,2,45,47,25,16,0,0,0
97241,1,0,1,0,2,67,25,33,0,50,0,0
97242,2,1,1,1,12,57,56,42,53,47,0,0
97244,1,0,1,1,5,64,44,50,53,43,0,0
97245,1,0,1,0,9,44,52,23,28,0,0,0
97251,3,0,3,1,17,60,30,41,33,58,0,0
97255,2,0,2,0,7,68,40,28,52,0,0,0
97256,2,0,2,1,5,45,53,30,16,0,0,0
97257,5,2,3,1,10,79,53,44,51,54,0,0
97279,3,0,3,1,21,45,36,25,34,42,0,0
97280,1,0,1,2,6,57,57,31,16,42,0,0
97407,1,0,1,0,0,88,42,40,50,0,0,0
97425,6,2,4,1,22,67,54,41,43,43,0,0
97437,2,1,1,0,11,57,50,26,42,60,0,0
97439,1,0,1,0,3,67,55,28,28,40,0,0
97444,1,0,1,1,1,68,50,30,60,100,0,0
97445,2,0,2,1,6,62,55,35,44,50,0,0
97446,1,0,1,1,6,55,57,32,61,11,0,0
97447,1,0,1,3,5,52,64,32,63,0,0,0
97448,1,0,1,1,1,48,46,25,44,0,0,0
97449,1,0,1,0,3,54,50,35,44,0,0,0
97450,3,1,2,8,9,53,60,44,50,47,0,0
97451,1,0,1,0,4,57,18,8,14,0,0,0
97452,2,0,2,0,8,66,32,35,27,0,0,0
97454,1,0,1,1,5,58,55,26,28,0,0,0
97456,1,0,1,1,4,54,36,18,40,0,0,0
97458,1,0,1,2,3,38,53,50,45,50,0,0
97459,1,0,1,0,7,69,53,14,37,42,0,0
97460,1,0,1,3,7,62,69,23,58,75,0,0
97571,1,0,1,0,1,62,53,38,71,33,0,0
97592,1,0,1,0,2,70,30,18,25,50,0,0
97616,3,1,2,2,10,62,52,36,37,57,0,0
97617,1,0,1,0,2,63,21,18,33,0,0,0
97618,1,0,1,0,9,63,51,32,57,70,0,0
97623,2,1,1,0,18,57,64,34,50,57,0,0
97624,1,0,1,0,9,51,36,16,25,50,0,0
97625,2,1,1,3,5,54,61,38,53,77,0,0
97627,2,1,1,0,7,69,53,28,52,70,0,0
97628,1,0,1,0,2,57,44,33,12,44,0,0
97629,2,0,2,0,8,60,44,20,40,27,0,0
97631,2,1,1,0,13,60,61,59,44,52,0,0
97632,5,3,2,7,22,65,63,37,61,66,0,0
97633,1,0,1,0,3,75,50,31,60,60,0,0
97635,2,1,1,2,11,54,65,42,53,55,0,0
97636,2,1,1,1,5,45,78,41,50,85,0,0
97651,1,0,1,1,4,67,46,45,46,66,0,0
97657,2,0,2,0,3,56,45,44,35,30,0,0
97658,1,0,1,0,7,51,45,23,40,33,0,0
97659,1,0,1,0,7,61,40,21,16,0,0,0
97711,1,0,1,0,3,53,31,21,0,0,0,0
97712,1,0,1,0,9,33,33,33,44,0,0,0
97713,1,0,1,0,3,57,34,29,33,50,0,0
97714,1,0,1,0,9,35,52,34,53,75,0,0
97715,6,5,1,5,13,48,69,55,60,61,0,0
97768,2,0,2,0,7,70,51,45,37,47,0,0
97769,4,2,2,0,14,71,52,38,36,55,0,0
97770,1,0,1,0,1,67,31,35,40,100,0,0
97815,1,0,1,0,4,78,58,46,25,40,0,0
97823,1,0,1,0,3,70,41,11,50,75,0,0
97825,1,0,1,0,5,73,38,42,40,0,0,0
97828,1,0,1,0,10,36,0,6,0,0,0,0
97829,1,0,1,2,4,43,52,22,50,0,0,0
97830,1,0,1,0,5,60,27,8,0,0,0,0
97831,1,0,1,1,6,57,63,38,53,50,0,0
97832,1,0,1,1,1,63,46,41,44,0,0,0
97833,1,0,1,0,5,57,44,15,46,66,0,0
97839,1,0,1,2,8,55,55,40,58,66,0,0
97840,1,0,1,0,3,62,37,37,33,100,0,0
97851,1,0,1,0,1,69,40,66,20,0,0,0
97862,1,0,1,0,0,74,43,42,33,25,0,0
97941,1,0,1,1,6,58,53,26,25,60,0,0
97942,1,0,1,1,6,64,50,30,47,50,0,0
97951,1,0,1,0,3,48,54,16,30,30,0,0
97995,1,0,1,0,5,51,50,39,63,0,0,0
98006,2,0,2,0,10,73,58,34,40,42,0,0
98010,1,0,1,3,7,54,53,26,50,0,0,0
98012,1,0,1,0,2,58,44,41,45,60,0,0
98013,1,0,1,0,5,65,73,38,50,0,0,0
98020,2,0,2,1,11,63,43,36,39,50,0,0
98096,1,0,1,0,9,46,60,34,50,0,0,0
98097,1,0,1,1,6,64,47,21,40,0,0,0
98145,1,0,1,2,11,47,62,14,45,33,0,0
98146,1,0,1,0,2,54,28,38,41,66,0,0
98157,1,0,1,0,2,75,61,36,25,42,0,0
98174,2,1,1,0,7,44,58,37,46,70,0,0
98175,1,0,1,1,7,56,44,10,12,50,0,0
98176,1,0,1,1,4,60,46,44,50,66,0,0
98183,1,0,1,0,7,31,73,25,16,0,0,0
98237,1,0,1,1,7,52,53,20,57,33,0,0
98295,1,0,1,0,2,75,53,42,60,25,0,0
98296,1,0,1,0,3,63,55,34,61,0,0,0
98297,1,0,1,0,1,58,54,43,37,12,0,0
98298,4,2,2,1,25,56,59,31,40,37,0,0
98299,5,3,2,1,31,45,52,40,48,61,0,0
98300,2,1,1,2,2,67,57,51,45,45,0,0
98301,3,2,1,0,21,50,62,40,47,63,0,0
98302,2,0,2,0,5,57,34,30,27,33,0,0
98386,2,1,1,0,13,65,54,37,56,37,0,0
98388,1,0,1,0,8,54,58,47,71,50,0,0
98390,1,0,1,0,11,62,54,30,45,50,0,0
98395,3,1,2,1,11,51,59,40,52,27,0,0
98396,1,0,1,0,7,54,32,23,36,50,0,0
98398,1,0,1,0,5,65,62,23,50,40,0,0
98406,3,2,1,1,15,57,63,40,58,46,0,0
98407,1,0,1,0,9,30,58,18,45,0,0,0
98408,1,0,1,2,6,58,46,30,33,100,0,0
98410,1,0,1,0,10,45,50,9,0,33,0,0
98411,1,0,1,0,2,66,32,28,12,40,0,0
98434,2,0,2,0,3,76,44,27,15,33,0,0
98435,1,0,1,2,6,60,57,34,64,40,0,0
98482,1,0,1,0,0,56,46,40,25,60,0,0
98497,2,1,1,0,9,48,50,49,57,50,0,0
98500,1,0,1,0,9,53,67,34,50,50,0,0
98534,1,0,1,0,1,57,55,55,33,40,0,0
98554,1,0,1,0,3,62,39,40,53,0,0,0
98555,1,0,1,0,7,44,59,40,55,20,0,0
98556,1,0,1,0,1,64,50,44,46,50,0,0
98557,1,0,1,0,6,61,52,45,37,42,0,0
98581,1,1,0,6,3,69,54,52,72,28,0,0
98583,1,0,1,0,6,55,40,12,25,20,0,0
98584,1,0,1,3,8,42,68,37,28,54,0,0
98585,1,0,1,0,12,57,50,18,58,50,0,0
98586,1,0,1,1,6,51,50,55,78,66,0,0
98589,1,0,1,0,0,56,54,48,42,25,0,0
98590,1,0,1,0,8,41,61,36,16,66,0,0
98591,2,1,1,0,9,54,58,40,33,66,0,0
98592,1,0,1,0,5,46,45,21,36,44,0,0
98593,1,0,1,1,7,47,43,36,28,0,0,0
