match_id,match_timestamp,p1_name,p2_name,p1_avg_1st_sv_speed,p2_avg_1st_sv_speed,p1_avg_2nd_sv_speed,p2_avg_2nd_sv_speed,p1_winners,p2_winners,p1_unforced_errors,p2_unforced_errors,p1_net_points_won,p2_net_points_won,p1_net_points_played,p2_net_points_played,data_added_timestamp
jPP3mYxK,1754085000,Fils A.,Lehecka J.,187.0,204.0,163.0,167.0,21.0,26.0,27.0,38.0,9.0,6.0,10.0,10.0,1754646110.859693
4CVY2emD,1754084400,Rublev A.,Sonego L.,187.0,198.0,147.0,165.0,29.0,27.0,35.0,40.0,14.0,11.0,18.0,16.0,1754646107.60288
fsYmJD5j,1754079000,Davidovich Fokina A.,Mensik J.,182.0,200.0,156.0,153.0,10.0,14.0,16.0,32.0,4.0,2.0,7.0,8.0,1754646104.501562
2a3bvuBE,1754032800,Medvedev D.,Popyrin A.,203.0,196.0,161.0,160.0,20.0,37.0,40.0,46.0,11.0,23.0,16.0,26.0,1754646101.230083
nP8rDrYr,1754022300,Muller A.,Rune H.,183.0,191.0,156.0,163.0,11.0,18.0,22.0,21.0,4.0,4.0,6.0,4.0,1754646098.418477
fXWEab06,1754021700,Zverev A.,Arnaldi M.,203.0,186.0,161.0,148.0,34.0,27.0,35.0,38.0,15.0,4.0,19.0,5.0,1754646095.296275
ULw4CPMc,1754014800,Tien L.,Opelka R.,181.0,215.0,147.0,200.0,9.0,32.0,14.0,40.0,1.0,5.0,3.0,6.0,1754646092.218046
O4Ynaccm,1753990500,Butvilas E.,van Assche L.,,,,,21.0,12.0,26.0,30.0,10.0,5.0,12.0,7.0,1754096124.883639
04WLZsOM,1753981500,Pereira T.,Escoffier A.,,,,,18.0,31.0,39.0,57.0,9.0,9.0,18.0,14.0,1754096121.611218
xrT7enad,1753979400,Maestrelli F.,Loffhagen G.,,,,,17.0,15.0,16.0,30.0,6.0,7.0,6.0,8.0,1754096118.127862
ANwU7md3,1753974900,Ferreira Silva F.,Echargui M.,,,,,6.0,16.0,27.0,29.0,5.0,3.0,10.0,3.0,1754096114.645632
WUyecySa,1753985700,Martin A.,Mrva M.,,,,,,,,,,,,,1754096111.403993
xATSg2L7,1753973700,Gombos N.,Dedura D.,,,,,,,,,,,,,1754096108.292737
f3JuFQEE,1753973700,Bueno G.,Travaglia S.,,,,,,,,,,,,,1754096105.230791
UTFgvzHa,1753967700,Collarini A.,Stebe C.,,,,,,,,,,,,,1754096101.960078
nTnDvr6j,1753999800,Suresh D.,Lajal M.,,,,,30.0,27.0,46.0,51.0,15.0,10.0,20.0,15.0,1754096098.873242
EZnGcxVI,1753994400,Hsu Y. H.,Eubanks C.,,,,,18.0,20.0,15.0,27.0,2.0,5.0,4.0,6.0,1754096095.800574
8bVVLWfm,1753989000,Evans D.,Zheng M.,,,,,11.0,23.0,23.0,12.0,6.0,2.0,13.0,5.0,1754096092.523369
I7VPxylg,1753988100,Kym J.,Cecchinato M.,,,,,21.0,11.0,27.0,30.0,5.0,4.0,9.0,9.0,1754096089.248464
0dWOoWWN,1753982100,Van De Zandschulp B.,Masur D.,,,,,29.0,15.0,21.0,26.0,13.0,3.0,17.0,7.0,1754096086.173948
40JOqZ4T,1753971900,Negritu Ch.,Den Ouden G.,,,,,47.0,44.0,46.0,42.0,8.0,17.0,18.0,19.0,1754096083.101951
SGHhpJjJ,1753968900,Shin W.,Shelbayh A.,,,,,1.0,5.0,1.0,3.0,,,,,1754096079.889572
Q5GKBb7L,1753967700,Jones M.,Budkov Kjaer N.,,,,,2.0,5.0,1.0,3.0,,,,,1754096076.753322
C4HcWyQi,1753959900,Chidekh C.,Leong M. W. K.,,,,,0.0,7.0,3.0,1.0,,,,,1754096073.474465
nNmuEfAN,1753959900,Berankis R.,Castelnuovo L.,,,,,11.0,11.0,2.0,8.0,,,,,1754096070.207058
vNZb2obc,1754008200,Borges N.,Ruud C.,192.0,191.0,156.0,155.0,16.0,19.0,36.0,23.0,7.0,3.0,8.0,7.0,1754096063.851848
Mo3YoQDG,1754001900,Etcheverry T. M.,Cerundolo F.,209.0,188.0,145.0,142.0,11.0,14.0,31.0,34.0,6.0,3.0,8.0,6.0,1754096060.570196
Q9tJMuAO,1753998000,Musetti L.,Michelsen A.,194.0,193.0,158.0,154.0,27.0,32.0,37.0,48.0,7.0,28.0,9.0,42.0,1754096057.292448
zoX8aAog,1753992900,Khachanov K.,Nava E.,197.0,199.0,162.0,166.0,18.0,36.0,22.0,53.0,4.0,10.0,4.0,12.0,1754096054.013832
dv2WFLdC,1753943400,Comesana F.,De Minaur A.,194.0,192.0,171.0,154.0,13.0,9.0,36.0,22.0,1.0,10.0,2.0,11.0,1754096050.932694
lhuIvKi3,1753942200,Carballes Baena R.,Fritz T.,181.0,196.0,145.0,148.0,15.0,32.0,30.0,45.0,3.0,10.0,4.0,14.0,1754096047.867139
f9YK3nrT,1753935900,Fils A.,Carreno-Busta P.,188.0,172.0,159.0,147.0,28.0,10.0,39.0,24.0,4.0,5.0,5.0,9.0,1754096044.591039
K6IR21yg,1753935300,Tsitsipas S.,O'Connell C.,197.0,191.0,157.0,147.0,31.0,20.0,36.0,29.0,9.0,3.0,18.0,8.0,1754096041.313697
QTt47Ur4,1753935000,Marozsan F.,Auger-Aliassime F.,185.0,195.0,149.0,165.0,12.0,11.0,9.0,14.0,8.0,2.0,10.0,6.0,1754096038.237492
CKJ8NFeB,1753929600,Davidovich Fokina A.,Moutet C.,190.0,169.0,157.0,137.0,25.0,8.0,34.0,20.0,20.0,4.0,23.0,7.0,1754096035.162959
AV183Jxn,1753928700,McDonald M.,Lehecka J.,182.0,204.0,155.0,166.0,18.0,26.0,9.0,9.0,2.0,12.0,3.0,15.0,1754096031.884311
rPau8MrQ,1753909500,Ymer E.,Kukushkin M.,,,,,21.0,19.0,40.0,38.0,8.0,4.0,10.0,6.0,1754096017.326603
0pfAYflU,1753896300,Moro Canas A.,Landaluce M.,,,,,36.0,17.0,59.0,60.0,6.0,7.0,9.0,15.0,1754096014.051411
MF2FJbtn,1753888500,Rocha H.,Coulibaly E.,,,,,16.0,23.0,26.0,42.0,4.0,10.0,7.0,20.0,1754096010.975624
lKZubafR,1753888200,Soto M.,Grenier H.,,,,,23.0,11.0,31.0,18.0,6.0,4.0,10.0,5.0,1754096007.699161
vV51zHJH,1753899900,Pinnington Jones J.,Nicod J.,,,,,,,,,,,,,1754096004.433305
jTc15yJi,1753890900,Coria F.,Michalski D.,,,,,,,,,,,,,1754096001.354554
ln86vC8b,1753886100,Olivieri G. A.,Barrena A.,,,,,,,,,,,,,1754095998.075716
l2Ipxnh2,1753881000,Vacherot V.,Gueymard Wayenburg S.,,,,,,,,,,,,,1754095994.600088
UB6tp4rT,1753914300,Habib H.,Hussey G.,,,,,19.0,13.0,46.0,21.0,6.0,5.0,11.0,7.0,1754095991.323643
QH8jZRCD,1753912200,Basavareddy N.,Kachmazov A.,,,,,11.0,15.0,16.0,36.0,1.0,4.0,1.0,6.0,1754095988.046992
WvNftAfo,1753909200,Matsuda R.,Svajda Z.,,,,,4.0,14.0,25.0,21.0,3.0,5.0,6.0,5.0,1754095984.772826
MwFFq6Za,1753902900,Tomic B.,Mejia N.,,,,,24.0,25.0,25.0,46.0,12.0,6.0,14.0,9.0,1754095981.497175
Ys07i0Wp,1753853700,Mayo A.,Eubanks C.,,,,,29.0,29.0,35.0,53.0,3.0,18.0,5.0,26.0,1754095978.225158
IXnd0nYI,1753851300,Evans D.,Andrade A.,,,,,14.0,14.0,27.0,36.0,6.0,6.0,8.0,9.0,1754095974.949235
lEWFG7Ia,1753846800,Harris L.,Lajal M.,,,,,21.0,14.0,39.0,21.0,2.0,4.0,4.0,5.0,1754095971.720995
0lhgF3Oi,1753842600,Hussey G.,Bolt A.,,,,,19.0,18.0,40.0,39.0,2.0,6.0,2.0,7.0,1754095968.608489
SYhQaXnT,1753908000,Skatov T.,Hanfmann Y.,,,,,14.0,45.0,30.0,54.0,1.0,15.0,6.0,18.0,1754095965.338107
8lUcRJ2U,1753897800,Schwaerzler J. J.,Gaubas V.,,,,,13.0,14.0,31.0,27.0,4.0,3.0,7.0,4.0,1754095962.065507
tKsfXzNb,1753890300,Choinski J.,Popko D.,,,,,27.0,15.0,36.0,29.0,8.0,3.0,10.0,7.0,1754095958.796787
pt0o7UNj,1753889400,Tabur C.,Wallin O.,,,,,16.0,19.0,31.0,24.0,5.0,5.0,7.0,6.0,1754095955.425189
vg0X1y4s,1753881000,Winter E.,Imai S.,,,,,,,,,,,,,1754095952.29673
0UqTbw7N,1753876200,Bakshi A.,Sasikumar M.,,,,,,,,,,,,,1754095949.05031
vH8Iz6Js,1753875600,Gakhov I.,Singh K.,,,,,,,,,,,,,1754095945.925828
G8AWakp9,1753870200,Pieczkowski O.,Binda A.,,,,,,,,,,,,,1754095942.863447
jBvBocs1,1753870200,Kumasaka T.,Budkov Kjaer N.,,,,,,,,,,,,,1754095939.768606
IwCs7dw1,1753926300,Tiafoe F.,Watanuki Y.,184.0,194.0,150.0,157.0,19.0,45.0,32.0,35.0,5.0,0.0,8.0,3.0,1754095930.142508
nRTPDjmm,1753923300,Boyer T.,Mensik J.,191.0,206.0,151.0,158.0,12.0,28.0,7.0,13.0,10.0,6.0,15.0,9.0,1754095926.876503
MiGZFmS8,1753917600,Nakashima B.,Quinn E.,190.0,197.0,149.0,162.0,23.0,26.0,31.0,30.0,7.0,9.0,9.0,15.0,1754095923.791152
lQG7oS4m,1753916700,Diallo G.,Gigante M.,184.0,193.0,167.0,163.0,19.0,15.0,35.0,33.0,11.0,7.0,14.0,7.0,1754095920.580305
xriMKYJD,1753912800,Cobolli F.,Galarneau A.,188.0,186.0,157.0,146.0,24.0,22.0,46.0,47.0,10.0,8.0,18.0,11.0,1754095917.481912
SOZju4eK,1753911900,Bu Y.,Sonego L.,184.0,199.0,155.0,164.0,4.0,22.0,17.0,22.0,3.0,8.0,3.0,10.0,1754095914.432279
fVJGi2LN,1753911600,Vukic A.,Norrie C.,190.0,178.0,159.0,145.0,40.0,32.0,9.0,13.0,4.0,10.0,7.0,12.0,1754095911.347197
445vEaRO,1753911600,Mannarino A.,Shelton B.,183.0,210.0,141.0,177.0,6.0,24.0,17.0,23.0,3.0,3.0,3.0,4.0,1754095908.21218
M3tzuPyI,1753906500,Rublev A.,Gaston H.,193.0,170.0,151.0,146.0,19.0,14.0,17.0,7.0,14.0,1.0,20.0,3.0,1754095905.023022
82oWyZGr,1753855800,Zverev A.,Walton A.,206.0,188.0,168.0,144.0,23.0,13.0,32.0,26.0,8.0,2.0,12.0,2.0,1754095901.909835
2o0ye52d,1753854300,Schoolkate T.,Arnaldi M.,196.0,183.0,155.0,149.0,21.0,32.0,38.0,30.0,12.0,13.0,21.0,18.0,1754095898.678946
lv8NBc4T,1753850700,Opelka R.,Machac T.,219.0,186.0,187.0,157.0,46.0,17.0,55.0,29.0,11.0,4.0,16.0,7.0,1754095895.47471
OQo6EEx1,1753848600,Shapovalov D.,Tien L.,192.0,179.0,167.0,159.0,13.0,8.0,23.0,11.0,9.0,3.0,12.0,3.0,1754095892.002211
h4bJsCZ8,1753847700,Medvedev D.,Svrcina D.,203.0,165.0,147.0,136.0,22.0,9.0,38.0,41.0,12.0,5.0,18.0,8.0,1754095888.921699
xCdJggJO,1753842600,Borges N.,Bagnis F.,189.0,187.0,159.0,162.0,45.0,33.0,43.0,53.0,12.0,16.0,14.0,23.0,1754095885.641975
GrTysGZI,1753841400,Safiullin R.,Ruud C.,182.0,193.0,157.0,158.0,16.0,18.0,29.0,22.0,3.0,5.0,6.0,6.0,1754095882.565483
rsuhUrK6,1753824900,Sultanov K.,Echargui M.,,,,,20.0,26.0,51.0,49.0,6.0,2.0,10.0,3.0,1754095867.210849
WCQoyKsg,1753824000,Butvilas E.,Yevseyev D.,,,,,27.0,14.0,38.0,32.0,6.0,4.0,12.0,9.0,1754095864.104033
hnwxnydB,1753821000,Huesler M.,Ferreira Silva F.,,,,,21.0,30.0,57.0,51.0,7.0,9.0,12.0,13.0,1754095860.934386
zBhyYQKs,1753818600,Soriano Barrera A.,van Assche L.,,,,,11.0,13.0,33.0,19.0,4.0,6.0,8.0,7.0,1754095857.71117
jm2Jp44m,1753815300,McKennon M.,Pereira T.,,,,,9.0,18.0,39.0,24.0,3.0,6.0,5.0,7.0,1754095854.365111
dQtpW4kf,1753815300,Maestrelli F.,Torres T.,,,,,29.0,15.0,46.0,34.0,17.0,7.0,22.0,12.0,1754095851.24952
W2LnjQtQ,1753810200,Loffhagen G.,Zeppieri G.,,,,,21.0,17.0,36.0,37.0,3.0,6.0,7.0,9.0,1754095847.976022
xhIJXpy1,1753809300,Araujo P.,Grenier H.,,,,,12.0,17.0,31.0,23.0,6.0,9.0,7.0,11.0,1754095844.711078
zB6BVFBU,1753807500,Elias G.,Landaluce M.,,,,,12.0,9.0,38.0,41.0,6.0,3.0,9.0,5.0,1754095841.049402
hSEfZcC5,1753802100,Karatsev A.,Kukushkin M.,,,,,29.0,13.0,49.0,16.0,9.0,0.0,11.0,2.0,1754095837.958585
v9Y0SMlJ,1753801800,Rocha H.,Searle H.,,,,,8.0,17.0,22.0,44.0,2.0,11.0,3.0,17.0,1754095834.39567
A5GRVO5D,1753801800,Alvarez Varona N.,Soto M.,,,,,19.0,26.0,21.0,29.0,9.0,5.0,19.0,6.0,1754095831.221692
reQQHnRE,1753822200,Martin A.,Vasa E.,,,,,,,,,,,,,1754095827.952888
vJ5WAVa6,1753822200,Blancaneaux G.,Gombos N.,,,,,,,,,,,,,1754095824.498352
zoau99UI,1753819200,Mrva M.,Rodriguez Taverna S.,,,,,,,,,,,,,1754095821.226036
657OCiVg,1753815600,Kucera J.,Barrena A.,,,,,,,,,,,,,1754095817.915454
tONqKZxK,1753815300,Dedura D.,Berrettini J.,,,,,,,,,,,,,1754095814.491311
2iiRWCMP,1753812900,Bueno G.,Barton H.,,,,,,,,,,,,,1754095811.2234
UibE8rl1,1753811100,Molcan A.,Travaglia S.,,,,,,,,,,,,,1754095808.0231
4AEZFQeR,1753808400,Pinnington Jones J.,Gima S.,,,,,,,,,,,,,1754095804.869997
C6EFED0s,1753803000,Collarini A.,Paulson A.,,,,,,,,,,,,,1754095801.687685
zg55A4Jl,1753802400,Coria F.,Krumich M.,,,,,,,,,,,,,1754095798.444324
IFkWcnit,1753801500,Karol M.,Olivieri G. A.,,,,,,,,,,,,,1754095795.298188
0pIIYDzG,1753800900,Zahraj P.,Michalski D.,,,,,,,,,,,,,1754095792.142267
WWvjG5Kl,1753794900,Vacherot V.,Brunclik P.,,,,,,,,,,,,,1754095788.961815
babaCNJD,1753794600,Geerts M.,Stebe C.,,,,,,,,,,,,,1754095785.84172
25dM6MID,1753794600,Dellien Velasco M. A.,Nicod J.,,,,,,,,,,,,,1754095782.702983
jZfiEqk1,1753794600,Brancaccio R.,Gueymard Wayenburg S.,,,,,,,,,,,,,1754095779.661336
As0cTp25,1753839900,Hsu Y. H.,Cassone M.,,,,,11.0,17.0,17.0,31.0,5.0,5.0,6.0,8.0,1754095769.734325
M3t2Dsg4,1753833600,Harris B.,Suresh D.,,,,,19.0,27.0,27.0,21.0,5.0,3.0,5.0,3.0,1754095766.506301
jwTWCPHO,1753832100,Zhukayev B.,Kachmazov A.,,,,,35.0,45.0,51.0,52.0,15.0,7.0,22.0,11.0,1754095762.13068
2HdkV6Xh,1753829700,Ghibaudo A.,Sakamoto R.,,,,,16.0,20.0,34.0,37.0,3.0,6.0,6.0,7.0,1754095757.894054
dGiyOkQP,1753827900,Habib H.,Zhou Y.,,,,,18.0,8.0,20.0,25.0,3.0,4.0,4.0,5.0,1754095754.614869
pKll2836,1753827000,Zheng M.,Martin A.,,,,,26.0,10.0,32.0,22.0,6.0,3.0,7.0,7.0,1754095751.244795
rgNYBUHa,1753823100,Dostanic S.,Spizzirri E.,,,,,19.0,18.0,39.0,21.0,13.0,4.0,18.0,7.0,1754095748.109532
UTqABLNG,1753816500,Matsuda R.,Jasika O.,,,,,20.0,22.0,42.0,54.0,10.0,14.0,19.0,24.0,1754095744.998191
G6LtA8nC,1753816200,Rybakov A.,Svajda Z.,,,,,26.0,33.0,26.0,16.0,15.0,10.0,24.0,12.0,1754095741.705422
6k3tXS2t,1753762200,Basavareddy N.,Pacheco Mendez R.,,,,,11.0,4.0,12.0,21.0,4.0,1.0,5.0,2.0,1754095738.221137
dvzOEomC,1753755300,Mejia N.,Holmgren A.,,,,,23.0,36.0,26.0,65.0,4.0,6.0,4.0,16.0,1754095734.328146
Sbr7ITmm,1753754700,Banerjee S.,Tomic B.,,,,,21.0,15.0,39.0,13.0,9.0,4.0,10.0,6.0,1754095731.051762
n7wbvwTG,1753821600,Van De Zandschulp B.,Mikrut L.,,,,,25.0,9.0,16.0,20.0,10.0,8.0,11.0,12.0,1754095727.157753
IRosrLTi,1753821300,Villanueva G.,Den Ouden G.,,,,,8.0,30.0,26.0,28.0,,,,,1754095723.781717
vszjtab4,1753821300,Blanch D.,Negritu Ch.,,,,,29.0,24.0,46.0,37.0,3.0,13.0,6.0,14.0,1754095720.597893
zJGSMVgf,1753819800,Reis Da Silva J.,Cecchinato M.,,,,,15.0,20.0,32.0,19.0,3.0,6.0,4.0,7.0,1754095717.158008
ShDKOiPs,1753816500,Kym J.,Coppejans K.,,,,,13.0,12.0,13.0,20.0,5.0,3.0,5.0,6.0,1754095714.048349
rLylUD1K,1753814400,Sanchez Jover C.,Nagal S.,,,,,10.0,24.0,27.0,21.0,6.0,9.0,8.0,11.0,1754095710.155424
OxI3OrVb,1753812300,Engel J.,Masur D.,,,,,27.0,28.0,28.0,29.0,9.0,5.0,12.0,10.0,1754095706.860323
rPBOaoz0,1753811100,McDonald N.,Rodionov J.,,,,,22.0,22.0,18.0,26.0,10.0,5.0,15.0,9.0,1754095703.179626
ngbPPwEN,1753810800,Skatov T.,Donski A.,,,,,14.0,13.0,19.0,35.0,,,,,1754095699.674406
GEq26A9D,1753810800,Choinski J.,Giustino L.,,,,,31.0,25.0,57.0,50.0,5.0,2.0,8.0,3.0,1754095696.37325
GCEeQ40n,1753807200,Hara Friend J. D.,Hanfmann Y.,,,,,13.0,24.0,28.0,16.0,7.0,4.0,10.0,5.0,1754095693.068722
6wudKHyo,1753802700,Wallin O.,Schoenhaus M.,,,,,14.0,16.0,16.0,35.0,0.0,2.0,1.0,2.0,1754095689.99314
Eu0HRaqB,1753801800,Popko D.,Matusevich A.,,,,,23.0,21.0,33.0,46.0,,,,,1754095686.712496
W84KK0UN,1753801800,Midon L.,Gaubas V.,,,,,22.0,35.0,42.0,37.0,9.0,11.0,12.0,15.0,1754095683.449568
ID68TLEb,1753801500,Kestelboim M.,Schwaerzler J. J.,,,,,31.0,40.0,34.0,49.0,5.0,7.0,6.0,10.0,1754095680.16138
ph6CMMaB,1753797600,Rodionov J.,Negritu Ch.,,,,,,,,,,,,,1754095677.076828
2V7qJmgJ,1753797600,McDonald N.,Diaz Acosta F.,,,,,,,,,,,,,1754095674.006355
h0UVf1KE,1753807800,Jones M.,Tokuda R.,,,,,,,,,,,,,1754095670.94994
K8Z78RDa,1753802700,Castelnuovo L.,Park U.,,,,,,,,,,,,,1754095667.673195
Uej2mJCl,1753802400,Chidekh C.,Shin S.,,,,,,,,,,,,,1754095664.398153
htvgEdpL,1753801500,Azkara A.,Shin W.,,,,,,,,,,,,,1754095661.122539
ney0Amqm,1753796400,Zhukov M.,Shelbayh A.,,,,,,,,,,,,,1754095657.847569
Ygd1dEeJ,1753796400,Leong M. W. K.,Shin M.,,,,,,,,,,,,,1754095654.778767
4YxX6Exe,1753794000,Palan D.,Pieczkowski O.,,,,,,,,,,,,,1754095651.501747
jkJROnbt,1753791000,Bouzige M.,Winter E.,,,,,,,,,,,,,1754095648.227797
8nBy2IRs,1753789200,Imai S.,Omarkhanov A.,,,,,,,,,,,,,1754095644.952688
Cv8hbzR6,1753784400,Gakhov I.,Arutiunian E.,,,,,,,,,,,,,1754095641.884772
KSuoGIF8,1753784100,Sasikumar M.,Purtseladze S.,,,,,,,,,,,,,1754095638.812765
4E4p0ddf,1753783800,Gerasimov E.,Singh K.,,,,,,,,,,,,,1754095635.537688
bBOknXP1,1753839000,Munar J.,Cerundolo F.,191.0,184.0,152.0,142.0,9.0,35.0,45.0,56.0,6.0,5.0,6.0,10.0,1754095622.250431
n3yLpbzf,1753834200,Griekspoor T.,Etcheverry T. M.,199.0,198.0,168.0,152.0,28.0,26.0,30.0,14.0,18.0,4.0,26.0,8.0,1754095618.975716
ImcFLSJ5,1753833600,Moutet C.,Brooksby J.,162.0,173.0,142.0,146.0,11.0,10.0,14.0,32.0,6.0,8.0,10.0,15.0,1754095615.699488
fTvTrx56,1753833000,Arseneault N.,Popyrin A.,183.0,197.0,155.0,163.0,14.0,26.0,24.0,27.0,2.0,14.0,2.0,16.0,1754095612.424818
Sf0AQZmn,1753830900,Musetti L.,Duckworth J.,197.0,203.0,160.0,164.0,17.0,19.0,12.0,31.0,4.0,10.0,4.0,15.0,1754095608.949258
YuDiqoak,1753826400,Khachanov K.,Ficovich J. P.,194.0,186.0,157.0,152.0,27.0,12.0,28.0,19.0,12.0,5.0,15.0,11.0,1754095605.475328
EizyCzZh,1753825200,Muller A.,Kecmanovic M.,183.0,188.0,158.0,151.0,20.0,14.0,21.0,11.0,7.0,2.0,8.0,4.0,1754095602.080288
QicbursH,1753825200,Mpetshi Perricard G.,Rune H.,215.0,193.0,184.0,155.0,15.0,20.0,8.0,4.0,4.0,6.0,11.0,7.0,1754095599.005908
CCqAW7Fq,1753825200,Barrios Vera T.,Michelsen A.,190.0,198.0,159.0,167.0,14.0,35.0,29.0,40.0,3.0,8.0,6.0,13.0,1754095595.882985
Is08Mj0J,1753819800,Nava E.,Atmane T.,201.0,190.0,169.0,121.0,20.0,11.0,24.0,27.0,9.0,6.0,10.0,9.0,1754095592.673243
rkLN4JRP,1753819800,Nava E.,Humbert U.,,,,,,,,,,,,,1754095589.586997
dGFzRNeo,1753771800,Rinderknech A.,Galarneau A.,201.0,186.0,172.0,141.0,20.0,13.0,44.0,22.0,1.0,0.0,4.0,1.0,1754095586.509315
pOGdY53B,1753765800,Marozsan F.,Dellien H.,189.0,184.0,149.0,151.0,17.0,7.0,18.0,8.0,3.0,0.0,4.0,1.0,1754095583.412752
xfanIgDD,1753762200,Draxl L.,Carreno-Busta P.,189.0,177.0,153.0,147.0,35.0,16.0,54.0,31.0,11.0,3.0,14.0,6.0,1754095580.324528
QD0NJ6lI,1753755300,Coric B.,Gigante M.,190.0,197.0,155.0,159.0,20.0,36.0,38.0,48.0,14.0,10.0,21.0,13.0,1754095577.0853
UTevKFr1,1753755000,Carballes Baena R.,Ugo Carabelli C.,179.0,200.0,140.0,155.0,9.0,14.0,13.0,34.0,5.0,5.0,6.0,6.0,1754095573.979255
j349v8eU,1753721100,Searle H.,Malige M.,,,,,18.0,7.0,26.0,18.0,11.0,1.0,14.0,3.0,1753783095.97694
SOJqpCRh,1753720800,Soriano Barrera A.,Polmans M.,,,,,34.0,17.0,36.0,25.0,10.0,11.0,14.0,17.0,1753783092.781868
G6ykl365,1753720500,Torres T.,Potenza L.,,,,,17.0,32.0,35.0,48.0,8.0,8.0,11.0,10.0,1753783089.685704
UZSAWwu3,1753715400,Zeppieri G.,Silva T.,,,,,15.0,13.0,16.0,31.0,1.0,2.0,2.0,3.0,1753783086.88244
8U18axtH,1753715400,Rossi L.,McKennon M.,,,,,11.0,14.0,33.0,11.0,1.0,4.0,3.0,4.0,1753783084.270156
4YjkonL6,1753715400,Echargui M.,Marques D.,,,,,17.0,8.0,21.0,25.0,2.0,8.0,3.0,14.0,1753783081.082474
vqD2XysI,1753738200,Escoffier A.,Merida Aguilar D.,,,,,23.0,11.0,20.0,27.0,8.0,1.0,11.0,1.0,1753783077.867903
nkzUmcRb,1753728900,Albot R.,Coulibaly E.,,,,,5.0,14.0,29.0,20.0,,,,,1753783074.729669
jNtLkJdn,1753728000,Faria J.,Ymer E.,,,,,35.0,18.0,71.0,38.0,10.0,10.0,14.0,18.0,1753783071.584416
OnNwwtDt,1753726800,Cui J.,Moro Canas A.,,,,,19.0,30.0,30.0,23.0,9.0,4.0,16.0,6.0,1753783068.383804
2qVYio7t,1753716000,Molcan A.,Ymer M.,,,,,,,,,,,,,1753783064.992678
jRb2eo14,1753713600,Karol M.,Reymond A.,,,,,,,,,,,,,1753783061.942951
xrcAgPVG,1753712100,Prihodko O.,Gima S.,,,,,,,,,,,,,1753783059.161557
vHlOWn6D,1753708200,Nicod J.,Pieczonka F.,,,,,,,,,,,,,1753783055.888712
r9BzGl7E,1753708200,Milev Y.,Vasa E.,,,,,,,,,,,,,1753783052.68374
pjX4uHlo,1753708200,Krumich M.,Castagnola L.,,,,,,,,,,,,,1753783049.63321
IRgjs4C4,1753748700,Suresh D.,Ilagan A.,,,,,24.0,11.0,33.0,21.0,3.0,4.0,7.0,6.0,1753783046.514124
t6GasPT1,1753746900,Wu Tung-Lin,Matsuda R.,,,,,18.0,8.0,32.0,22.0,7.0,2.0,11.0,3.0,1753783043.418444
x4ENpUaD,1753738500,Mayo A.,Damm M.,,,,,26.0,31.0,22.0,51.0,2.0,15.0,4.0,26.0,1753783040.324264
dG1RLdpR,1753737900,Rybakov A.,Svajda T.,,,,,21.0,12.0,33.0,42.0,6.0,3.0,9.0,5.0,1753783037.239648
UBAgc7Wi,1753730100,Maloney P.,Dostanic S.,,,,,31.0,32.0,32.0,33.0,1.0,6.0,2.0,9.0,1753783034.101451
GW2yIvQ9,1753730100,Johns G.,Hussey G.,,,,,12.0,36.0,21.0,41.0,8.0,13.0,9.0,19.0,1753783031.029305
AZsGE5JH,1753720800,Oberleitner N.,Donski A.,,,,,37.0,47.0,29.0,56.0,11.0,12.0,18.0,20.0,1753783021.854075
faLdNZ1k,1753720500,Wallin O.,Broska F.,,,,,28.0,18.0,41.0,33.0,4.0,2.0,5.0,6.0,1753783019.232893
25I7Z3vo,1753718700,Kestelboim M.,Gadamauri B.,,,,,22.0,34.0,31.0,41.0,5.0,10.0,6.0,16.0,1753783015.964449
jeItkULs,1753711800,Villanueva G.,Juarez F.,,,,,28.0,28.0,30.0,36.0,12.0,6.0,16.0,7.0,1753783012.876993
ABDG175m,1753711800,Matusevich A.,Kivattsev K.,,,,,17.0,20.0,14.0,34.0,4.0,6.0,9.0,10.0,1753783010.218777
UPy12pe5,1753711500,Mikrut L.,Blanch D.,,,,,12.0,20.0,20.0,35.0,7.0,3.0,9.0,7.0,1753783007.150019
UH9yL9O6,1753727700,Hassan B.,Tabur C.,,,,,26.0,8.0,38.0,15.0,7.0,1.0,10.0,5.0,1753783003.941938
O0loYfAU,1753713600,Palan D.,Taguchi R.,,,,,,,,,,,,,1753783000.869146
4bYqzHuI,1753711800,Winter E.,Krajci M.,,,,,,,,,,,,,1753782997.57519
0StmhfYj,1753708800,Ichikawa T.,Park U.,,,,,,,,,,,,,1753782994.914601
KC9BiTtm,1753706400,Azkara A.,Philippov E.,,,,,,,,,,,,,1753782991.834826
IP4cgmvI,1753704900,Sasikumar M.,Tkemaladze Z.,,,,,,,,,,,,,1753782988.762116
CKTYNbq9,1753702500,Zhukov M.,Milushev A.,,,,,,,,,,,,,1753782985.625436
EiETwYAl,1753697400,Winter E.,Ivanov S.,,,,,,,,,,,,,1753782982.542471
nwbmb2d3,1753697400,Tazabekov D.,Taguchi R.,,,,,,,,,,,,,1753782979.45497
8hnddtRF,1753697400,Palan D.,Atlangeriev B.,,,,,,,,,,,,,1753782976.433341
CGP57v4K,1753722000,Berankis R.,Nurlanuly Z.,,,,,,,,,,,,,1753782973.775819
