match_id,tournament_date,tournament_name,tournament_country,match_date,p1_name,p2_name,round,p1_winners,p1_unforced_errors,p1_net_points_won,p1_net_points_played,p2_winners,p2_unforced_errors,p2_net_points_won,p2_net_points_played
3ba6de292a9a04df0b3401e68517b54c,2022-03-21,Miami Open - Miami,United States of America,2022-03-27,Francisco Cerundolo,Gael Monfils,Third Round,19,19,10,14,7,18,2,7
7e70597b15cb4787c53d198b8befb2eb,2022-03-21,Miami Open - Miami,United States of America,2022-03-27,Jannik Sinner,Pablo Carreno-Busta,Third Round,43,42,17,24,34,39,15,21
dbd0ddd5ddee81a2ba2c4e61d2b1e3c9,2022-03-21,Miami Open - Miami,United States of America,2022-03-27,Nick Kyrgios,Fabio Fognini,Third Round,24,5,5,6,11,18,5,5
a1c97592685b677fbfbbf22e4929a1ac,2022-03-21,Miami Open - Miami,United States of America,2022-03-27,Thanasi Kokkinakis,Denis Kudla,Third Round,50,19,11,12,53,23,23,30
a5fb68ef52a462da210e5502b537202e,2022-03-21,Miami Open - Miami,United States of America,2022-03-28,Carlos Alcaraz,Marin Cilic,Third Round,16,9,3,7,17,27,10,19
8c12127a23341d565e7b803bf2299aa6,2022-03-21,Miami Open - Miami,United States of America,2022-03-28,Daniil Medvedev,Pedro Martinez Portero,Third Round,30,11,12,17,11,12,12,18
51c4d91336384392184106de5b4abf26,2022-03-21,Miami Open - Miami,United States of America,2022-03-28,Hubert Hurkacz,Aslan Karatsev,Third Round,33,11,10,13,18,15,14,17
889e15a832f1f53f3477d51ff3a43f10,2022-03-21,Miami Open - Miami,United States of America,2022-03-28,Jenson Brooksby,Roberto Bautista Agut,Third Round,26,8,14,18,15,9,15,21
2590a94f825952bbd0cbe07a92103bab,2022-03-21,Miami Open - Miami,United States of America,2022-03-28,Lloyd Harris,Yoshihito Nishioka,Third Round,37,29,17,26,11,9,13,14
a2a9cb022e1b1ff64f8aaf49ec25213f,2022-03-21,Miami Open - Miami,United States of America,2022-03-28,Miomir Kecmanovic,Sebastian Korda,Third Round,19,16,8,12,23,18,8,15
3c2e0c33472ca71b25b9326f5232d2e8,2022-03-21,Miami Open - Miami,United States of America,2022-03-28,Stefanos Tsitsipas,Alex De Minaur,Third Round,34,15,16,19,17,19,6,14
8bb962a2c7d2d25bc602e22c61d4a3cd,2022-03-21,Miami Open - Miami,United States of America,2022-03-28,Taylor Harry Fritz,Tommy Paul,Third Round,20,13,8,8,22,19,10,14
d77b3a72bf81e971dc14e05528799757,2022-03-21,Miami Open - Miami,United States of America,2022-03-29,Alexander Zverev,Thanasi Kokkinakis,Fourth Round,34,11,5,8,19,13,1,3
040fc1a0ba824903ba50a167d97d2115,2022-03-21,Miami Open - Miami,United States of America,2022-03-29,Carlos Alcaraz,Stefanos Tsitsipas,Fourth Round,13,7,10,11,13,10,16,23
f310644842fc70f0fea480185733d8b5,2022-03-21,Miami Open - Miami,United States of America,2022-03-29,Casper Ruud,Cameron Norrie,Fourth Round,12,9,8,9,17,13,10,16
f226637515fb70e91a3ae25bf3bcc4fc,2022-03-21,Miami Open - Miami,United States of America,2022-03-29,Daniil Medvedev,Jenson Brooksby,Fourth Round,22,8,6,11,10,15,11,18
1b9557b46055fc47aa4aae3b55c9ca06,2022-03-21,Miami Open - Miami,United States of America,2022-03-29,Hubert Hurkacz,Lloyd Harris,Fourth Round,17,9,7,11,14,12,11,15
d5acf4389b08cce93454eeed5ab8b36f,2022-03-21,Miami Open - Miami,United States of America,2022-03-29,Jannik Sinner,Nick Kyrgios,Fourth Round,,,10,20,,,10,14
3895dc5fea873b57795298a3f1991e70,2022-03-21,Miami Open - Miami,United States of America,2022-03-29,Miomir Kecmanovic,Taylor Harry Fritz,Fourth Round,36,21,20,26,38,23,13,20
74e5d303d17b405b73665aeed3396e2b,2022-03-21,Miami Open - Miami,United States of America,2022-03-30,Casper Ruud,Alexander Zverev,Quarter-Finals,15,7,8,8,15,13,7,11
a4b8b91330dfd10fb68bab3d61c2890c,2022-03-21,Miami Open - Miami,United States of America,2022-03-31,Carlos Alcaraz,Miomir Kecmanovic,Quarter-Finals,43,21,26,31,19,11,9,21
98a10efa12a7ea95f88f644aa3f2eeac,2022-03-21,Miami Open - Miami,United States of America,2022-03-31,Hubert Hurkacz,Daniil Medvedev,Quarter-Finals,19,10,17,28,12,13,17,21
42f3417c62e5ae7f36f1199d61df702e,2022-03-21,Miami Open - Miami,United States of America,2022-04-01,Carlos Alcaraz,Hubert Hurkacz,Semi-Finals,23,11,15,20,28,26,18,26
ec0335a079c1ea8c7bd9f2d05dd988c6,2022-03-21,Miami Open - Miami,United States of America,2022-04-01,Casper Ruud,Francisco Cerundolo,Semi-Finals,26,15,8,10,16,25,5,11
ea407f47a97ac83d416304e5a6024143,2022-03-21,Miami Open - Miami,United States of America,2022-04-03,Carlos Alcaraz,Casper Ruud,Final,32,17,16,23,22,16,14,22
0b1c562d711bee2a335abbc4686f1e0c,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-10,Dusan Lajovic,Filip Krajinovic,First Round,37,18,4,8,20,21,5,10
67d4d727601df9f4dbcb72223cf1583a,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-10,Marton Fucsovics,Lloyd Harris,First Round,29,35,16,27,25,32,14,20
a9643591d8a0b0733ef315abbbadc4f0,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-11,Alex De Minaur,Bernabe Zapata Miralles,First Round,15,19,5,6,10,30,4,10
92c5686f5d3389d81992f092cd286077,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-11,Alexander Bublik,Stan Wawrinka,First Round,45,30,20,30,25,19,19,33
6cc25a568a22f9b3c0ba953633634ca4,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-11,Diego Sebastian Schwartzman,Karen Khachanov,First Round,31,39,20,31,30,41,14,21
d23d1f76c889ccfeb0566eb58cad67b5,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-11,Fabio Fognini,Arthur Rinderknech,First Round,39,26,14,23,24,30,19,28
3e51122580c569b4917c32b33b5bc9c0,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-11,Federico Delbonis,Jaume Antoni Munar Clar,First Round,39,36,19,29,23,27,15,25
09df8e0409b220b3d80597a979d7da1d,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-11,Hubert Hurkacz,Hugo Dellien,First Round,32,19,14,23,11,12,4,7
a6cfeb35cf4317462fffa22016b8c12c,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-11,Jannik Sinner,Borna Coric,First Round,27,32,10,16,24,39,5,14
ad3579b16fa770b8d61db1a3e7bf0310,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-11,Marin Cilic,Jo-Wilfried Tsonga,First Round,17,8,5,6,11,12,2,4
2ff2590e5088aab54cfca3b1981cd050,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-11,Pablo Carreno-Busta,Sebastian Baez,First Round,35,25,17,23,28,23,15,25
4c5cc6c6bcfedf9d28671f686cac8b41,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-11,Sebastian Korda,Botic Van De Zandschulp,First Round,17,16,3,13,18,26,12,19
7e08f45f88f413118136becb1417f914,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-12,Alejandro Davidovich Fokina,Novak Djokovic,Second Round,38,35,10,20,30,45,19,34
14d041d0d4539f2b2ca831f5ef2c7141,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-12,Daniel Evans,Benjamin Bonzi,First Round,23,7,7,8,18,27,17,31
dfb2cfa897a4c056c7cf4f9bfed2eb0e,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-12,David Goffin,Jiri Lehecka,First Round,21,23,7,8,20,20,8,14
087ff66b87cdad9b9bd585ff453862a6,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-12,Emil Ruusuvuori,Oscar Otte,First Round,27,33,10,14,17,27,8,14
73d73556bfeab79ef02c67e146abcaab,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-12,Grigor Dimitrov,Dusan Lajovic,Second Round,27,28,13,18,20,34,4,9
039641e17f17a134613c22cd12811b99,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-12,Holger Rune,Aslan Karatsev,First Round,19,19,6,8,35,41,17,30
27fb646385f2f597f8c17a41d4482d59,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-12,Laslo Djere,Maxime Cressy,First Round,30,17,8,14,38,27,41,61
bbb337ca4fd4c82bb2414eecfa2e65f3,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-12,Lorenzo Musetti,Benoit Paire,First Round,22,15,6,20,41,46,30,38
206915a381716cefe74ee7ae645083bd,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-12,Lorenzo Sonego,Ilya Ivashka,First Round,25,16,9,14,15,23,16,28
7f7d1dcffbccb969a74f71a7a38c80bd,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-12,Pedro Martinez Portero,Ugo Humbert,First Round,21,34,10,21,29,48,20,34
4e8b1a007ebe58bbeab615a5eae3d079,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-12,Stefanos Tsitsipas,Fabio Fognini,Second Round,10,15,7,10,6,31,2,4
091cabbd527b34846714ebd231848736,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-12,Taylor Harry Fritz,Lucas Catarina,First Round,36,35,15,21,30,40,13,22
399d9888849f50a885f9b63790a81723,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-13,Albert Ramos-Vinolas,Cameron Norrie,Second Round,37,29,9,14,31,34,12,26
a5fb5c5ca3c98ed5300ba51c0b9b1aeb,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-13,Andrey Rublev,Alex De Minaur,Second Round,30,33,12,18,22,34,11,14
31b569353a3d27f1ae880a0670113554,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-13,Casper Ruud,Holger Rune,Second Round,22,21,12,20,26,25,16,26
65ad06cc7a9acac11a437e8c3953c58c,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-13,David Goffin,Daniel Evans,Second Round,31,25,13,18,23,15,15,20
c8c11f89bf1f4b025bf200516f0ba584,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-13,Diego Sebastian Schwartzman,Marton Fucsovics,Second Round,17,20,11,11,12,36,7,13
c6b4a3855233c923404b88a4dc87fd12,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-13,Hubert Hurkacz,Pedro Martinez Portero,Second Round,44,28,16,26,23,21,15,21
da50a3f16502f00307a1984b1ea1828d,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-13,Jannik Sinner,Emil Ruusuvuori,Second Round,23,39,6,10,9,27,1,3
bf5eac1b88dfaef12e93a615f0a8a5c6,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-13,Laslo Djere,Lorenzo Sonego,Second Round,30,15,9,15,15,21,10,14
4f949b93f70fc2a6136a3a080d2b2923,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-13,Lorenzo Musetti,Felix Auger Aliassime,Second Round,20,16,6,8,22,21,15,26
34974c0b9925dd70adf644afa757842b,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-13,Sebastian Korda,Carlos Alcaraz,Second Round,44,54,26,35,24,35,7,15
658a192be9c74a4a75e5814363a061cc,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-13,Taylor Harry Fritz,Marin Cilic,Second Round,27,21,3,8,45,38,14,16
70b5e7275930fba0f96c31bd1e05ab8b,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-14,Alejandro Davidovich Fokina,David Goffin,Third Round,13,17,4,9,18,28,11,19
241973eafb0556d2acb53c8fca6834a6,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-14,Alexander Zverev,Pablo Carreno-Busta,Third Round,25,15,5,7,9,13,3,5
130536dd72f3fb454d191d2e9ae409e2,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-14,Diego Sebastian Schwartzman,Lorenzo Musetti,Third Round,21,30,21,30,30,38,13,25
6eb754155250d91bf6cb8c7294b5c6f7,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-14,Grigor Dimitrov,Casper Ruud,Third Round,23,16,7,10,12,15,5,13
982ffdc8c9f7deea120f674461437f8f,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-14,Hubert Hurkacz,Albert Ramos-Vinolas,Third Round,25,11,6,6,8,11,6,8
2e12d71e57e2919474183f37c355441d,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-14,Jannik Sinner,Andrey Rublev,Third Round,40,43,8,12,19,31,10,15
843245c5ad5e871cb0266d976f0739f3,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-14,Stefanos Tsitsipas,Laslo Djere,Third Round,25,19,5,12,26,26,3,6
a8d7beebcb10c203f9cac9fe328ec0b4,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-14,Taylor Harry Fritz,Sebastian Korda,Third Round,22,11,2,7,23,23,8,9
2ee215dbb31a046ad3e5cea321e3d832,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-15,Alejandro Davidovich Fokina,Taylor Harry Fritz,Quarter-Finals,36,32,15,21,28,36,12,25
bf9005ea477f830dd6caab04a4832d8f,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-15,Alexander Zverev,Jannik Sinner,Quarter-Finals,38,32,15,23,32,38,13,17
143801f16be99f777bc9d119b407e544,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-15,Grigor Dimitrov,Hubert Hurkacz,Quarter-Finals,22,24,14,19,27,37,17,27
83b97a99d504107fbdb1f81df0bcaff9,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-15,Stefanos Tsitsipas,Diego Sebastian Schwartzman,Quarter-Finals,34,43,27,37,24,32,15,20
f3cdffda740cbc1a07df493ca48f5709,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-16,Alejandro Davidovich Fokina,Grigor Dimitrov,Semi-Finals,25,43,9,14,19,38,15,19
9f6cdf6835caadd7280996360fc6dfea,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-16,Stefanos Tsitsipas,Alexander Zverev,Semi-Finals,19,12,8,9,17,21,1,11
647ca68cb4609092f9c676f3d8c331a9,2022-04-11,Monte-Carlo Rolex Masters - Monte-Carlo,Monaco,2022-04-17,Stefanos Tsitsipas,Alejandro Davidovich Fokina,Final,21,11,11,16,21,27,14,21
2bf3c841a391b4626d76e005e9c572f4,2022-05-02,Mutua Madrid Open - Madrid,Spain,2022-05-07,Alexander Zverev,Stefanos Tsitsipas,Semi-Finals,,,23,28,,,16,25
330bba9ab6cda79aebd38ad2142bb2e5,2022-05-02,Mutua Madrid Open - Madrid,Spain,2022-05-07,Carlos Alcaraz,Novak Djokovic,Semi-Finals,,,18,23,,,14,29
8ef4117ceeb8867fd83dc6bd29bffbdc,2022-05-02,Mutua Madrid Open - Madrid,Spain,2022-05-08,Carlos Alcaraz,Alexander Zverev,Final,,,3,4,,,3,14
d53d5d00bab068b69c9202cdc75389e5,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-08,Aslan Karatsev,Lloyd Harris,First Round,,,13,19,,,6,8
f408b2ad7a10e134dc7428735b085737,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-08,Cristian Garin,Francesco Passaro,First Round,,,14,20,,,9,14
83178a34b4d2ed04ce9b9e7f9056e14e,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-08,Filip Krajinovic,Frances Tiafoe,First Round,,,26,39,,,13,26
4ab3fbbfc6cddd66ffbb11ca380ad703,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-08,Marin Cilic,Matteo Arnaldi,First Round,,,8,12,,,4,4
7b6c5110f84d2f33919c3008beddfd89,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-09,Alejandro Davidovich Fokina,Ilya Ivashka,First Round,,,8,12,,,16,30
787d55559a44a5d6ad790a8a5f4113d6,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-09,Alex De Minaur,Dusan Lajovic,First Round,,,16,19,,,6,9
5d3498c3af414c0046e96c7caa47760f,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-09,Botic Van De Zandschulp,Sebastian Korda,First Round,,,6,8,,,7,10
3a7676b47fab022357921f023e76dd73,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-09,Denis Shapovalov,Lorenzo Sonego,First Round,,,14,28,,,6,13
7365fbef76ad8ff0ed75ca53f1999bf6,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-09,Fabio Fognini,Dominic Thiem,First Round,,,14,20,,,11,17
086b6f9ca06744079c6be1d60560ba08,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-09,Jenson Brooksby,Flavio Cobolli,First Round,,,6,10,,,5,11
bd39c2af54f3bff8cf453fa619acbe28,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-09,Karen Khachanov,Giulio Zeppieri,First Round,,,7,8,,,8,14
20eb3bdef50556b9ff2c9b68eede8626,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-09,Laslo Djere,Borna Coric,First Round,,,9,14,,,15,22
501e5a3b223633be6133120acae20f89,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-09,Marcos Giron,Alexander Bublik,First Round,,,20,37,,,22,29
befa2dcd0132537dab4c803ae6d2da89,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-09,Nikoloz Basilashvili,Daniel Evans,First Round,,,8,11,,,3,4
d81faaf80116bf19bd73a165dab99d18,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-09,Pablo Carreno-Busta,Federico Delbonis,First Round,,,3,6,,,5,6
3fd6d1257483031cef5ec459488ed1e6,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-09,Stan Wawrinka,Reilly Opelka,First Round,,,6,11,,,8,17
17ce204c5f37e658007a36bbdcf37e6e,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-09,Tommy Paul,Albert Ramos-Vinolas,First Round,,,13,20,,,4,6
f471aaa2e6f7a2d7b5aaff7c161048e9,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-10,Cameron Norrie,Luca Nardi,First Round,,,6,9,,,8,15
3eb3c438c9be5524b6c97a2acc71be8a,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-10,Casper Ruud,Botic Van De Zandschulp,Second Round,,,21,27,,,19,27
14bac3f3bec6ca2b00f0fb7839898808,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-10,Cristian Garin,Emil Ruusuvuori,Second Round,,,6,13,,,4,9
f20099e4b55a2005dc73c2f19b0be841,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-10,David Goffin,Hubert Hurkacz,First Round,,,13,15,,,11,23
438fa93665c4d16123bd082a34b0394b,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-10,Denis Shapovalov,Nikoloz Basilashvili,Second Round,,,4,4,,,5,8
6aaa26fc1e33e064c39c31694e22dd6b,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-10,Diego Sebastian Schwartzman,Miomir Kecmanovic,First Round,,,18,22,,,9,19
989aa856389b1e15a160819d5338c2bb,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-10,Felix Auger Aliassime,Alejandro Davidovich Fokina,Second Round,,,31,46,,,12,23
21fbe5bdb9c8c270797ec7c637af9a76,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-10,Filip Krajinovic,Andrey Rublev,Second Round,,,6,12,,,6,12
1f7731672383ab76ca49599c7866d699,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-10,Grigor Dimitrov,Brandon Nakashima,First Round,,,8,9,,,9,13
1184144856a25fb4c91ab72cfada93ce,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-10,Jannik Sinner,Pedro Martinez Portero,First Round,,,14,25,,,9,13
72d61af84f72df74b1ada6bd99bed5ed,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-10,John Isner,Francisco Cerundolo,First Round,,,19,26,,,6,11
edffac982b1147aedb3bb2eecab50fe1,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-10,Novak Djokovic,Aslan Karatsev,Second Round,,,8,9,,,6,14
b9a23da19bdea208e6f0dfac21e02bc4,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-10,Sebastian Baez,Tallon Griekspoor,First Round,,,6,8,,,16,25
ce1718c0aa68e80738f55efaf1706299,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-11,Alex De Minaur,Tommy Paul,Second Round,,,8,14,,,10,21
b5298257cd2afb21025df0695fe5629f,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-11,Alexander Zverev,Sebastian Baez,Second Round,,,12,19,,,5,10
227fe5f6fb02c2676b4359676dc8a360,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-11,Jannik Sinner,Fabio Fognini,Second Round,,,7,15,,,7,12
79853aacbe7c8f9230a3775e61935314,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-11,Jenson Brooksby,David Goffin,Second Round,,,8,10,,,6,9
0bb4c3d0dcadb295673e8f60581af3ef,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-11,Karen Khachanov,Pablo Carreno-Busta,Second Round,,,15,19,,,6,8
8ae935a0ac8f6e0ce173094ba17f72a6,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-11,Marcos Giron,Diego Sebastian Schwartzman,Second Round,,,9,12,,,11,19
e2b5d22e9e2019d07c2bdc1cd79188f1,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-11,Marin Cilic,Cameron Norrie,Second Round,,,6,10,,,6,10
16c0a7fe8e031c7b90e18379eaf8f229,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-11,Rafael Nadal,John Isner,Second Round,,,4,7,,,3,9
f2b95d76630444b3dca78794f8263603,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-11,Stan Wawrinka,Laslo Djere,Second Round,,,12,19,,,18,26
5ead475cbc86c80200ad04b9d6715ba5,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-11,Stefanos Tsitsipas,Grigor Dimitrov,Second Round,,,14,21,,,15,21
4749618e4d4afe15fb2a1f44dd13d48d,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-12,Alexander Zverev,Alex De Minaur,Third Round,,,11,13,,,3,7
5e8ebee3f2e6bcf1e631654d760d0aee,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-12,Casper Ruud,Jenson Brooksby,Third Round,,,10,12,,,11,16
01b2fd9d50baac475eff5f1ebd553a9e,2022-05-09,Internazionali BNL d'Italia - Rome,Italy,2022-05-12,Cristian Garin,Marin Cilic,Third Round,,,10,15,,,10,18
